pck_size,Ether_type,LLC_dsap,LLC_ssap,LLC_ctrl,EAPOL_version,EAPOL_type,EAPOL_len,IP_version,IP_ihl,IP_tos,IP_len,IP_flags,IP_Z,IP_MF,IP_id,IP_chksum,IP_DF,IP_frag,IP_ttl,IP_proto,IP_options,IP_add_count,ICMP_type,ICMP_code,ICMP_chksum,ICMP_id,ICMP_seq,ICMP_ts_ori,ICMP_ts_rx,ICMP_ts_tx,ICMP_ptr,ICMP_reserved,ICMP_length,ICMP_nexthopmtu,ICMP_unused,TCP_seq,TCP_ack,TCP_dataofs,TCP_reserved,TCP_flags,TCP_FIN,TCP_SYN,TCP_RST,TCP_PSH,TCP_ACK,TCP_URG,TCP_ECE,TCP_CWR,TCP_window,TCP_chksum,TCP_urgptr,TCP_options,UDP_len,UDP_chksum,DHCP_options,BOOTP_op,BOOTP_htype,BOOTP_hlen,BOOTP_hops,BOOTP_xid,BOOTP_secs,BOOTP_flags,BOOTP_sname,BOOTP_file,BOOTP_options,DNS_length,DNS_id,DNS_qr,DNS_opcode,DNS_aa,DNS_tc,DNS_rd,DNS_ra,DNS_z,DNS_ad,DNS_cd,DNS_rcode,DNS_qdcount,DNS_ancount,DNS_nscount,DNS_arcount,sport_class,dport_class,sport23,dport23,sport,dport,TCP_sport,TCP_dport,UDP_sport,UDP_dport,payload_bytes,entropy,Protocol,Label
590,2048,0,0,0,0,0,0,4,5,0,590,3,0,0,50348,19082,1,0,64,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,836821525,3844230647,8,0,5,0,0,0,1,1,0,0,0,7024,58017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,3,3,58778,50443,58778,50443,0,0,538,7.578186192075447,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,30961,14318,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1003059034,430170705,8,0,4,0,0,0,0,1,0,0,0,7024,37704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,45262,50443,45262,50443,0,0,0,0.0,4,1
65,2048,0,0,0,0,0,0,4,5,0,65,3,0,0,16414,53861,1,0,64,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,38006,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2,2,53,38953,53,0,0,38953,53,37,3.388262068730189,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,47148,53023,1,0,64,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4201050915,2550239674,8,0,4,0,0,0,0,1,0,0,0,4288,62165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,34418,50443,34418,50443,0,0,0,0.0,4,1
76,2048,0,0,0,0,0,0,4,5,0,76,3,0,0,10580,15728,1,0,64,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,32744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,123,34283,123,0,0,34283,123,48,1.8031936341987849,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,34731,41539,1,0,64,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,681495525,1959490941,8,0,4,0,0,0,0,1,0,0,0,7024,29891,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,46190,50443,46190,50443,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,47150,53021,1,0,64,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4201050915,2550241879,8,0,4,0,0,0,0,1,0,0,0,7024,57220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,34418,50443,34418,50443,0,0,0,0.0,4,1
267,2048,0,0,0,0,0,0,4,5,0,267,3,0,0,34234,10830,1,0,64,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1347923327,1797486163,8,0,5,0,0,0,1,1,0,0,0,2920,54025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,47419,50443,47419,50443,0,0,215,4.683286138698712,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,1174,3259,1,0,64,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3405788623,1784554898,8,0,4,0,0,0,0,1,0,0,0,7024,33413,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,43585,50443,43585,50443,0,0,0,0.0,4,1
52,2048,0,0,0,0,0,0,4,5,0,52,3,0,0,34237,11042,1,0,64,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1347923542,1797489736,8,0,4,0,0,0,0,1,0,0,0,7024,55596,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,2,3,47419,50443,47419,50443,0,0,0,0.0,4,1
