Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
sentinel_13,0,1,DT,0.717242260358557,0.714245770887931,0.715588657319727,0.714245770887931,0.698341513500768,0.709205239888849,0.152078866958618,0.022342443466187,0.4787333011627197
sentinel_13,1,2,DT,0.734332637794717,0.710594257192758,0.72202194332753,0.710594257192758,0.698165288462225,0.726784291842083,0.172364950180054,0.030387878417969,0.42304158210754395
sentinel_13,2,3,DT,0.69701486181493,0.696200262302337,0.71216752765088,0.696200262302337,0.677499373591271,0.688434115469283,0.153486967086792,0.031287431716919,0.43383336067199707
sentinel_13,3,4,DT,0.725375803772942,0.72440636161995,0.730220300477593,0.72440636161995,0.709575812914677,0.717632639899748,0.177769899368286,0.024230241775513,0.4288313388824463
sentinel_13,4,5,DT,0.734346832460361,0.730581669351108,0.751062856696378,0.730581669351108,0.71812123266931,0.726797969377374,0.164021730422974,0.030398607254028,0.45906591415405273
sentinel_13,5,6,DT,0.717355817683714,0.714867796514421,0.724441097947585,0.714867796514421,0.699038905337465,0.709329876575143,0.191646337509155,0.033653497695923,0.47663116455078125
sentinel_13,6,7,DT,0.694914051299522,0.694446823211798,0.708792826420161,0.694446823211798,0.670863321277673,0.68630766923123,0.172301054000854,0.030407428741455,0.43303799629211426
sentinel_13,7,8,DT,0.664991696120598,0.666909466388727,0.680566672276663,0.666909466388727,0.641634535358232,0.655497010244116,0.151835441589355,0.030304908752441,0.6342227458953857
sentinel_13,8,9,DT,0.714545273886074,0.711758056360131,0.70988597983983,0.711758056360131,0.689323464781849,0.7064142193001,0.192488670349121,0.028310537338257,0.4866049289703369
sentinel_13,9,10,DT,0.672429700918395,0.674624271575955,0.696089942734518,0.674624271575955,0.649872257009691,0.663152336825842,0.151927471160889,0.030291080474854,0.5898652076721191
sentinel_13,10,11,DT,0.69292679810927,0.693392949987491,0.707860058312702,0.693392949987491,0.672414704211427,0.684203017875966,0.161869764328003,0.03041672706604,0.5437579154968262
sentinel_13,11,12,DT,0.686723729222558,0.6869984222002,0.704426455192159,0.6869984222002,0.667209610867851,0.677848757046765,0.153643369674683,0.028311014175415,0.5882308483123779
sentinel_13,12,13,DT,0.699513122968388,0.699008269797751,0.710949156137651,0.699008269797751,0.68398789866248,0.691018976225229,0.159820795059204,0.022325754165649,0.5249509811401367
sentinel_13,13,14,DT,0.727859870260756,0.72672967674028,0.723806082201128,0.72672967674028,0.707401901821495,0.720187037790808,0.170968055725098,0.030373811721802,0.5495960712432861
sentinel_13,14,15,DT,0.689221990376017,0.689313543297268,0.703864255634506,0.689313543297268,0.667044393937912,0.680432029130304,0.171547889709473,0.03030252456665,0.44802212715148926
sentinel_13,15,16,DT,0.722735595963037,0.718352120569959,0.728488306289704,0.718352120569959,0.704694198008902,0.714902444728666,0.170209407806396,0.022189378738403,0.5300836563110352
sentinel_13,16,17,DT,0.733225453874434,0.689163791736117,0.735236843416379,0.689163791736117,0.677995592435952,0.725702464688056,0.170433044433594,0.022325992584229,0.5498316287994385
sentinel_13,17,18,DT,0.67708555124984,0.680989457221881,0.679436420476708,0.680989457221881,0.647204899379714,0.667976242646013,0.150435209274292,0.030320167541504,0.6000640392303467
sentinel_13,18,19,DT,0.684509361381993,0.684015337974025,0.699324749450762,0.684015337974025,0.668067190174525,0.67557302007615,0.147124290466309,0.031242370605469,0.6141655445098877
sentinel_13,19,20,DT,0.668114522562421,0.66948451810113,0.686572498877508,0.66948451810113,0.64768829906113,0.658702359462994,0.161927938461304,0.020258188247681,0.5639548301696777
sentinel_13,20,21,DT,0.677994009851098,0.679335343862223,0.698543044729735,0.679335343862223,0.659958416122095,0.668875073323783,0.156256198883057,0.026075839996338,0.4690427780151367
sentinel_13,21,22,DT,0.705432298542208,0.703927993812713,0.717288740852681,0.703927993812713,0.682126752464793,0.697081258293914,0.162258863449097,0.020206212997437,0.5526702404022217
sentinel_13,22,23,DT,0.68443838805377,0.685726283320824,0.710866960523023,0.685726283320824,0.667062368315812,0.675534091539646,0.159322738647461,0.031243085861206,0.5836317539215088
sentinel_13,23,24,DT,0.690130448977274,0.688751117185994,0.706346585175941,0.688751117185994,0.66864812724161,0.681343645138197,0.151709794998169,0.02833080291748,0.45092082023620605
sentinel_13,24,25,DT,0.692444179477352,0.692282510548182,0.698412513347164,0.692282510548182,0.671856979535546,0.6837330124911,0.152193307876587,0.033703327178955,0.5064787864685059
sentinel_13,25,26,DT,0.721557438714531,0.718406810410577,0.728349008596259,0.718406810410577,0.705056660941317,0.71363025110303,0.161570310592651,0.030381679534912,0.5888998508453369
sentinel_13,26,27,DT,0.693324248747321,0.693492690995251,0.70325022531081,0.693492690995251,0.673903057424843,0.684740188378699,0.149804592132568,0.03212308883667,0.49404120445251465
sentinel_13,27,28,DT,0.701798464137177,0.700901800429377,0.704553533022828,0.700901800429377,0.685062454614665,0.693347455179154,0.172116279602051,0.030387163162231,0.5551245212554932
sentinel_13,28,29,DT,0.691436358216582,0.692310399766548,0.711560658918226,0.692310399766548,0.672492198034566,0.682715874286045,0.149725675582886,0.022326707839966,0.5028748512268066
sentinel_13,29,30,DT,0.708739655637412,0.706259460695566,0.710024635823006,0.706259460695566,0.688467673796038,0.700478013970428,0.167352199554443,0.023079872131348,0.6066579818725586
sentinel_13,30,31,DT,0.692458374142997,0.692543443233222,0.712970515322788,0.692543443233222,0.674066267003987,0.683755366513471,0.153938055038452,0.028327226638794,0.6021442413330078
sentinel_13,31,32,DT,0.677781089866428,0.680325104046924,0.695340308085352,0.680325104046924,0.654749217525565,0.66869557750954,0.172301292419434,0.020253658294678,0.5600540637969971
sentinel_13,32,33,DT,0.684977785348266,0.686647638365691,0.687641581528693,0.686647638365691,0.652334601245421,0.676064892171052,0.161654472351074,0.030423164367676,0.58475661277771
sentinel_13,33,34,DT,0.693764283382305,0.694583535801588,0.708117712308249,0.694583535801588,0.662511953102271,0.685086148019502,0.172265768051147,0.032498598098755,0.5353317260742188
sentinel_13,34,35,DT,0.705659413192522,0.703784232426392,0.723560699660115,0.703784232426392,0.693873674030696,0.697281054592855,0.151617288589478,0.028329133987427,0.5615899562835693
sentinel_13,35,36,DT,0.726199094380332,0.72339326692461,0.720868260604177,0.72339326692461,0.698597680418382,0.718442115498307,0.152002811431885,0.020263671875,0.5425248146057129
sentinel_13,36,37,DT,0.701188093514457,0.700358730031702,0.716000930521008,0.700358730031702,0.678925534623527,0.692729578725994,0.174124956130981,0.020255088806152,0.6102299690246582
sentinel_13,37,38,DT,0.689662025011001,0.68961794750197,0.702084614569656,0.68961794750197,0.665149609666846,0.680866705811132,0.162967205047607,0.028923273086548,0.566624641418457
sentinel_13,38,39,DT,0.734474584451163,0.730748019080655,0.731542502441242,0.730748019080655,0.715909908187824,0.726955674070215,0.170354127883911,0.022298336029053,0.4487416744232178
sentinel_13,39,40,DT,0.693693310054082,0.693147112051177,0.712640757456309,0.693147112051177,0.670553099483601,0.684990010703474,0.172012329101562,0.020184755325317,0.53434157371521
sentinel_13,40,41,DT,0.660364235120442,0.661181254994138,0.676609631710361,0.661181254994138,0.63931168937382,0.65073638881975,0.162009477615356,0.028284549713135,0.6129529476165771
sentinel_13,41,42,DT,0.725872617070505,0.724095251599019,0.735744427158735,0.724095251599019,0.701841700408666,0.718101737201219,0.162083864212036,0.038283586502075,0.6224400997161865
sentinel_13,42,43,DT,0.715993129781828,0.714364719538223,0.733563805447849,0.714364719538223,0.69678173012094,0.70793384257027,0.161155939102173,0.027173519134521,0.601311206817627
sentinel_13,43,44,DT,0.687504435833014,0.687079973516079,0.703948770488383,0.687079973516079,0.669168943501766,0.678650046917949,0.160527944564819,0.026927947998047,0.45295214653015137
sentinel_13,44,45,DT,0.688909707731834,0.689004916889636,0.711819322303502,0.689004916889636,0.67201872736725,0.680100843725437,0.170145988464355,0.031243801116943,0.5385053157806396
sentinel_13,45,46,DT,0.699995741600307,0.699718854531448,0.709844828969967,0.699718854531448,0.674973926692821,0.691501984785276,0.162018299102783,0.020262956619263,0.5354564189910889
sentinel_13,46,47,DT,0.726568155687093,0.72258356184477,0.729567140841623,0.72258356184477,0.709096983633703,0.718801553370307,0.152088642120361,0.030390501022339,0.5783984661102295
sentinel_13,47,48,DT,0.71288449800565,0.710762878408806,0.708745811518961,0.710762878408806,0.688142545355808,0.704790846424173,0.162159204483032,0.028321266174316,0.6282811164855957
sentinel_13,48,49,DT,0.714999503186702,0.712475987761005,0.709978914440296,0.712475987761005,0.694435179142158,0.706923525681551,0.149929761886597,0.020270586013794,0.42095947265625
sentinel_13,49,50,DT,0.691237632897557,0.692005745179249,0.681426983352134,0.692005745179249,0.665157409895771,0.682510070690666,0.157585859298706,0.026927709579468,0.4421546459197998
sentinel_13,50,51,DT,0.71227412738293,0.712002601648529,0.72473279330986,0.712002601648529,0.692521872967053,0.704134512381591,0.18084979057312,0.022269010543823,0.5030698776245117
sentinel_13,51,52,DT,0.696035429885449,0.695382103484876,0.709459267206004,0.695382103484876,0.676203066135618,0.687398769326971,0.171881198883057,0.030427932739258,0.440687894821167
sentinel_13,52,53,DT,0.705261962554472,0.703800722784447,0.719313040068325,0.703800722784447,0.682483727130655,0.696906700918431,0.184659719467163,0.031248569488525,0.6062910556793213
sentinel_13,53,54,DT,0.713807151272552,0.710555283907452,0.721134818501982,0.710555283907452,0.688193828123758,0.705739829206911,0.163670063018799,0.030341386795044,0.4159688949584961
sentinel_13,54,55,DT,0.723587275901716,0.719459263731772,0.712732415450499,0.719459263731772,0.698594786983724,0.715758263118336,0.172506093978882,0.031243324279785,0.5095388889312744
sentinel_13,55,56,DT,0.724396371843461,0.723870635826784,0.727516758692174,0.723870635826784,0.698186503470936,0.71663140576359,0.151931047439575,0.028288602828979,0.5119373798370361
sentinel_13,56,57,DT,0.704225751962412,0.702976686440368,0.715364376904275,0.702976686440368,0.683388762131075,0.695835609666347,0.17031979560852,0.022325754165649,0.5948684215545654
sentinel_13,57,58,DT,0.697511675112493,0.685383336357188,0.723461841614349,0.685383336357188,0.663061805125251,0.688939748240553,0.174167156219482,0.030385971069336,0.5296988487243652
sentinel_13,58,59,DT,0.70635495180911,0.70410561454172,0.713181112368497,0.70410561454172,0.681771507596668,0.698010576671325,0.162250518798828,0.022331953048706,0.5951733589172363
sentinel_13,59,60,DT,0.682947948161081,0.683705587471259,0.701880529114025,0.683705587471259,0.662899728214924,0.673957404434328,0.148472785949707,0.031280279159546,0.517559289932251
sentinel_13,60,61,DT,0.684140300075232,0.684782510548182,0.700425948540314,0.684782510548182,0.665393234441149,0.675212977561924,0.162074327468872,0.028321266174316,0.5886116027832031
sentinel_13,61,62,DT,0.70433930928757,0.70211886255632,0.717112618387721,0.70211886255632,0.684013943534401,0.695939251623084,0.164083480834961,0.03038763999939,0.45883631706237793
sentinel_13,62,63,DT,0.714985308521058,0.713323772637064,0.719452245063032,0.713323772637064,0.694754801249368,0.706890167339765,0.160069704055786,0.022325754165649,0.574570894241333
sentinel_13,63,64,DT,0.69863305369842,0.697720511604534,0.714857508632322,0.697720511604534,0.678935635647534,0.69011154720698,0.151523590087891,0.03037428855896,0.539858341217041
sentinel_13,64,65,DT,0.7002796349132,0.699010544033656,0.727476743867351,0.699010544033656,0.682789364590043,0.691782396679704,0.15182900428772,0.020260095596313,0.544135570526123
sentinel_13,65,66,DT,0.702522392085054,0.700873358853316,0.709769103241935,0.700873358853316,0.685987489449539,0.69410089213092,0.169737815856934,0.030381441116333,0.4987599849700928
sentinel_13,66,67,DT,0.734446195119874,0.732598669312258,0.721325684219485,0.732598669312258,0.707939946939802,0.726930901751092,0.172335624694824,0.028318405151367,0.5720009803771973
sentinel_13,67,68,DT,0.731465315334497,0.727893819282306,0.730070996691783,0.727893819282306,0.714064869801009,0.723830150738147,0.170641183853149,0.022299289703369,0.5039832592010498
sentinel_13,68,69,DT,0.702678533407146,0.701355528359295,0.710734869107076,0.701355528359295,0.683401782492555,0.69423175607067,0.144435167312622,0.030391931533813,0.584425687789917
sentinel_13,69,70,DT,0.694630157986629,0.693233437927681,0.723925820336684,0.693233437927681,0.683151802250358,0.685969866333407,0.154094457626343,0.030384302139282,0.48896074295043945
sentinel_13,70,71,DT,0.70247980808812,0.70162904613658,0.717856925018375,0.70162904613658,0.680316744477682,0.694040691097809,0.161869764328003,0.020211219787598,0.5230801105499268
sentinel_13,71,72,DT,0.69842013371375,0.697672200719123,0.698066799506531,0.697672200719123,0.677009495220252,0.689877619588237,0.16214394569397,0.020261526107788,0.5837893486022949
sentinel_13,72,73,DT,0.686723729222558,0.68611124168574,0.688161047958296,0.68611124168574,0.660365636374708,0.677837591213357,0.164058208465576,0.020260572433472,0.6324713230133057
sentinel_13,73,74,DT,0.713736177944328,0.712726112705373,0.713586294721421,0.712726112705373,0.6874815864029,0.705621453044424,0.164053440093994,0.020256996154785,0.4690437316894531
sentinel_13,74,75,DT,0.699768626949992,0.69948715120074,0.720713701740965,0.69948715120074,0.684625413120237,0.691251926636292,0.160157918930054,0.022347927093506,0.46799302101135254
sentinel_13,75,76,DT,0.694985024627745,0.694255067877185,0.702695752658092,0.694255067877185,0.665991966952579,0.686354747320791,0.162104368209839,0.030349254608154,0.5006132125854492
sentinel_13,76,77,DT,0.703161152039064,0.702388427558861,0.706784423665161,0.702388427558861,0.685259272421752,0.694770815177823,0.151964902877808,0.030378818511963,0.5167720317840576
sentinel_13,77,78,DT,0.700975173529788,0.700328782618264,0.715022342479252,0.700328782618264,0.684561020758747,0.692496431255333,0.162109136581421,0.030378341674805,0.4944038391113281
sentinel_13,78,79,DT,0.668313247881446,0.672667377570932,0.683337685286715,0.672667377570932,0.641878075244058,0.658999170996309,0.168550729751587,0.031295776367188,0.5596888065338135
sentinel_13,79,80,DT,0.702025578787492,0.701959788296889,0.711085690186383,0.701959788296889,0.681700682658211,0.693568481005597,0.161625146865845,0.02022385597229,0.5798747539520264
sentinel_13,80,81,DT,0.692330622152195,0.69158294468195,0.711034501107986,0.69158294468195,0.673567629461973,0.683591255964467,0.15395712852478,0.030381441116333,0.5092363357543945
sentinel_13,81,82,DT,0.681329756277591,0.681647047246052,0.696906660945461,0.681647047246052,0.662500001560815,0.672308307510991,0.160028696060181,0.02230429649353,0.5135877132415771
sentinel_13,82,83,DT,0.711252111456515,0.708177346229532,0.721731943784635,0.708177346229532,0.693289937386158,0.703068659095225,0.151886701583862,0.030389785766602,0.558971643447876
sentinel_13,83,84,DT,0.721387102726795,0.719105823919115,0.730823970789846,0.719105823919115,0.706634302156852,0.713466442837671,0.161925554275513,0.030233383178711,0.5294723510742188
sentinel_13,84,85,DT,0.701102925520589,0.7000952776422,0.717065720892622,0.7000952776422,0.679846047580925,0.692613700864355,0.152044534683228,0.028330326080322,0.5346634387969971
sentinel_13,85,86,DT,0.693721699385371,0.694033358465697,0.697168930754487,0.694033358465697,0.673636615191001,0.685051133279693,0.149234294891357,0.03129506111145,0.5053434371948242
sentinel_13,86,87,DT,0.688299337109114,0.688701747010574,0.71070279428395,0.688701747010574,0.671527326307815,0.679480140962798,0.162180185317993,0.022321701049805,0.5292263031005859
sentinel_13,87,88,DT,0.68074777498616,0.682307664021252,0.702083397334243,0.682307664021252,0.661498546562128,0.671748215788889,0.172162532806396,0.030157327651978,0.5844759941101074
sentinel_13,88,89,DT,0.684211273403455,0.684583009487074,0.687340607076915,0.684583009487074,0.660461986329066,0.675293700930422,0.143893003463745,0.020254850387573,0.5126569271087646
sentinel_13,89,90,DT,0.692940992774915,0.691793082868278,0.708645623936371,0.691793082868278,0.670793104732498,0.684249145556369,0.15581488609314,0.026211500167847,0.48783349990844727
sentinel_13,90,91,DT,0.692642904796378,0.693400143356291,0.702624950243488,0.693400143356291,0.669516925587903,0.683936408403609,0.161860466003418,0.028323650360107,0.5673472881317139
sentinel_13,91,92,DT,0.696858720492839,0.697463693562699,0.717822451736429,0.697463693562699,0.676500184556507,0.688262314867979,0.15996527671814,0.022309303283691,0.5590372085571289
sentinel_13,92,93,DT,0.690314979630655,0.691742838484004,0.695558139041904,0.691742838484004,0.666504523475273,0.681560637188179,0.171773672103882,0.020263195037842,0.6104967594146729
sentinel_13,93,94,DT,0.683160868145751,0.683319722798983,0.703891094562037,0.683319722798983,0.662829626840605,0.674119219960864,0.154136419296265,0.020254611968994,0.4133589267730713
sentinel_13,94,95,DT,0.661556587034592,0.664956834448093,0.677243424762886,0.664956834448093,0.635289928988467,0.651987806279957,0.161878824234009,0.030322790145874,0.44257307052612305
sentinel_13,95,96,DT,0.697937515081832,0.697086745886831,0.701886770605048,0.697086745886831,0.672404497462856,0.689374659159096,0.163915634155273,0.020224571228027,0.5191118717193604
sentinel_13,96,97,DT,0.702281082769095,0.701508269797751,0.717614420909048,0.701508269797751,0.688125449559696,0.693856982368112,0.162020444869995,0.030386686325073,0.48878908157348633
sentinel_13,97,98,DT,0.702096552115715,0.702194462793468,0.715266626314894,0.702194462793468,0.685016110184135,0.693701679211865,0.162214994430542,0.028328895568848,0.5867059230804443
sentinel_13,98,99,DT,0.682465329529163,0.683951977765269,0.694342395208207,0.683951977765269,0.654784433732572,0.673466828769751,0.17141842842102,0.020148515701294,0.4233109951019287
sentinel_13,99,100,DT,0.717696489659186,0.71585777655202,0.730673006544645,0.71585777655202,0.69494556978328,0.709708308046336,0.16163969039917,0.030403137207031,0.40326380729675293
