Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
sentinel_13,0,1,DT,0.76177323574092,0.686292115312394,0.73396500534277,0.686292115312394,0.680331828356565,0.73974235970599,0.08370304107666,0.0,0.16835451126098633
sentinel_13,1,2,DT,0.783685494637021,0.698289581696135,0.74814672859869,0.698289581696135,0.689893854196234,0.763720191612319,0.060176372528076,0.020814895629883,0.15979599952697754
sentinel_13,2,3,DT,0.76255581641578,0.69122268896747,0.735630676766065,0.69122268896747,0.684766094684081,0.740602767605056,0.083028078079224,0.0,0.20001816749572754
sentinel_13,3,4,DT,0.762832021359849,0.683600176833832,0.732556900943861,0.683600176833832,0.678185435727397,0.740916528569479,0.084429740905762,0.005984306335449,0.15533709526062012
sentinel_13,4,5,DT,0.784790314413295,0.706230148227429,0.749774872833072,0.706230148227429,0.696429763239611,0.764937089838701,0.074451923370361,0.0,0.17086315155029297
sentinel_13,5,6,DT,0.786309441605671,0.708790932778138,0.74813687028968,0.708790932778138,0.697554589778183,0.766613010367512,0.065896272659302,0.0,0.15371274948120117
sentinel_13,6,7,DT,0.785480826773466,0.706122692447138,0.745974998056674,0.706122692447138,0.700460149197683,0.765683148571429,0.065827369689941,0.00599479675293,0.1621561050415039
sentinel_13,7,8,DT,0.763706670349399,0.688576385788849,0.732111605836126,0.688576385788849,0.679805221709862,0.741853442779625,0.072512626647949,0.0,0.16355180740356445
sentinel_13,8,9,DT,0.762693918887815,0.686409598491328,0.735389674884932,0.686409598491328,0.6808705501444,0.740765737961191,0.069004058837891,0.015656232833862,0.147125244140625
sentinel_13,9,10,DT,0.764949592597708,0.687349486955508,0.7386298940172,0.687349486955508,0.683401248088307,0.743187152673458,0.072797536849976,0.005990505218506,0.152573823928833
sentinel_13,10,11,DT,0.784191870367813,0.700607002102163,0.746709805065871,0.700607002102163,0.691844321962994,0.764265068339697,0.064755201339722,0.015655517578125,0.1924741268157959
sentinel_13,11,12,DT,0.783731528794366,0.702475153542253,0.743033009683793,0.702475153542253,0.701738050598141,0.763778260365181,0.067548990249634,0.008506059646606,0.16279172897338867
sentinel_13,12,13,DT,0.76177323574092,0.686308650413319,0.734791889428346,0.686308650413319,0.680393169174244,0.739779027973237,0.070081472396851,0.01567006111145,0.14621496200561523
sentinel_13,13,14,DT,0.787966671270082,0.707204381187637,0.751038975988813,0.707204381187637,0.69861557250241,0.768406534556992,0.076842069625854,0.0,0.15173649787902832
sentinel_13,14,15,DT,0.78474428025595,0.714897551717678,0.754321431431788,0.714897551717678,0.708885966648655,0.764877588779931,0.070782423019409,0.010196685791016,0.12898850440979004
sentinel_13,15,16,DT,0.786539612392395,0.708058095275786,0.749833274367875,0.708058095275786,0.695835653554742,0.766812210788441,0.05707311630249,0.0,0.1720259189605713
sentinel_13,16,17,DT,0.781659991713852,0.700238017149178,0.74212889911819,0.700238017149178,0.691190729396507,0.761541097956023,0.072815895080566,0.005982637405396,0.16160345077514648
sentinel_13,17,18,DT,0.759609630345716,0.681369886343449,0.729350110823253,0.681369886343449,0.676576798166247,0.737387964329047,0.070221662521362,0.0,0.15526843070983887
sentinel_13,18,19,DT,0.781429820927128,0.700402225121733,0.742408024425011,0.700402225121733,0.692144671422157,0.76125049598758,0.063415050506592,0.002060174942017,0.1448345184326172
sentinel_13,19,20,DT,0.779036044745201,0.693444991160744,0.736767916712506,0.693444991160744,0.685102961473955,0.758640563501083,0.083918571472168,0.006988763809204,0.13860297203063965
sentinel_13,20,21,DT,0.778161395755651,0.696009149728128,0.748782728988438,0.696009149728128,0.692410862202233,0.757668849655815,0.070644617080688,0.0,0.16902518272399902
sentinel_13,21,22,DT,0.763936841136123,0.694059235852983,0.735444331082701,0.694059235852983,0.683187470559469,0.742126513533691,0.066192865371704,0.011007308959961,0.16273903846740723
sentinel_13,22,23,DT,0.787828568798048,0.708349657826897,0.749723157663089,0.708349657826897,0.704503533487141,0.768274772003821,0.069078683853149,0.0,0.15634441375732422
sentinel_13,23,24,DT,0.783179118906228,0.697491526399082,0.747856030518837,0.697491526399082,0.689185662728631,0.763173198093008,0.063904285430908,0.015619993209839,0.14870643615722656
sentinel_13,24,25,DT,0.788012705427427,0.708191222848935,0.749316702638799,0.708191222848935,0.700244339760981,0.768452941554021,0.067589282989502,0.0,0.16972136497497559
sentinel_13,25,26,DT,0.780463103622888,0.705535678193698,0.744137760958008,0.705535678193698,0.698214812027185,0.760218039522429,0.064825773239136,0.006981372833252,0.2021188735961914
sentinel_13,26,27,DT,0.781890162500575,0.70535474821295,0.747610994322342,0.70535474821295,0.697477066838665,0.761782883493297,0.074954271316528,0.0,0.19406557083129883
sentinel_13,27,28,DT,0.764811490125673,0.695984981984976,0.738820834962415,0.695984981984976,0.688088646831905,0.743117322987274,0.067345380783081,0.011007308959961,0.14615941047668457
sentinel_13,28,29,DT,0.784283938682502,0.693598304949036,0.745747570717785,0.693598304949036,0.688952791540393,0.764377150106132,0.069813013076782,0.00598406791687,0.13900089263916016
sentinel_13,29,30,DT,0.789762003406528,0.719680604998486,0.760351074143292,0.719680604998486,0.711309402254253,0.770384353015054,0.069239377975464,0.015623331069946,0.15214991569519043
sentinel_13,30,31,DT,0.785158587672053,0.701512829824343,0.745786658412984,0.701512829824343,0.691723891692,0.765325551014614,0.074898958206177,0.0,0.151031494140625
sentinel_13,31,32,DT,0.757399990793168,0.681487753775296,0.732570040077055,0.681487753775296,0.676061902164395,0.735045940954541,0.083812713623047,0.005945920944214,0.19741392135620117
sentinel_13,32,33,DT,0.783363255535607,0.696996138621141,0.739609056300031,0.696996138621141,0.686712007222014,0.763357995928871,0.077950477600098,0.0,0.13924932479858398
sentinel_13,33,34,DT,0.786769783179119,0.699372033582346,0.745329174579558,0.699372033582346,0.696817494789437,0.767095788414635,0.079540491104126,0.002540111541748,0.14066433906555176
sentinel_13,34,35,DT,0.762832021359849,0.686908310615468,0.734659272227438,0.686908310615468,0.681154272450391,0.740912916712341,0.079846858978271,0.006981611251831,0.16220784187316895
sentinel_13,35,36,DT,0.785895134189569,0.707130884703375,0.75039756794066,0.707130884703375,0.6959805627334,0.766097232177044,0.075725317001343,0.005983591079712,0.1886758804321289
sentinel_13,36,37,DT,0.781613957556507,0.698356443054261,0.741979888668539,0.698356443054261,0.688187728021668,0.761452933842882,0.069082021713257,0.0,0.16272401809692383
