Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
Aalto/False_13,0,1,DT,0.832876971013124,0.861854244255655,0.897501725647076,0.861854244255655,0.85510048295574,0.816692161087503,0.20686674118042,0.008678197860718,0.20899248123168945
Aalto/False_13,1,2,DT,0.835662354829572,0.862408734245154,0.898412938106052,0.862408734245154,0.85661059847823,0.819729573268119,0.196950912475586,0.007976055145264,0.2009749412536621
Aalto/False_13,2,3,DT,0.831413464262109,0.858969442617951,0.898964526108122,0.858969442617951,0.855206530029187,0.815047438176735,0.290922164916992,0.010969877243042,0.28025197982788086
Aalto/False_13,3,4,DT,0.832876971013124,0.864754306980918,0.898096539641062,0.864754306980918,0.862506671404266,0.816719495311747,0.293215274810791,0.010974407196045,0.2015361785888672
Aalto/False_13,4,5,DT,0.832971390803512,0.859901328743543,0.897640644011665,0.859901328743543,0.852872283715745,0.816810870355699,0.243497848510742,0.015622854232788,0.26323914527893066
Aalto/False_13,5,6,DT,0.834104428288169,0.862926430927976,0.89891995140429,0.862926430927976,0.858123030029188,0.818042081303606,0.203555822372437,0.0,0.22665929794311523
Aalto/False_13,6,7,DT,0.834765366820886,0.868451646065746,0.898933369173483,0.868451646065746,0.864707731032896,0.8187908158032,0.249328851699829,0.009973764419556,0.2064509391784668
Aalto/False_13,7,8,DT,0.834954206401662,0.868118278168786,0.899002402295107,0.868118278168786,0.864599929062187,0.818988496955806,0.264253616333008,0.0,0.25063276290893555
Aalto/False_13,8,9,DT,0.82579548673402,0.85821214319648,0.896207820444567,0.85821214319648,0.855036364925798,0.808891016104264,0.187457799911499,0.015622138977051,0.21872973442077637
Aalto/False_13,9,10,DT,0.832263242375602,0.859201035695881,0.898054486284866,0.859201035695881,0.8550405486147,0.815997819874412,0.245636940002441,0.010967254638672,0.24317240715026855
Aalto/False_13,10,11,DT,0.830516476253423,0.859265600562585,0.896886315096416,0.859265600562585,0.856038842852904,0.814101442201642,0.195946216583252,0.015622138977051,0.2031106948852539
Aalto/False_13,11,12,DT,0.83528467566802,0.868544319597923,0.900121309058245,0.868544319597923,0.864712946789069,0.819352069013945,0.228916883468628,0.0,0.2379591464996338
Aalto/False_13,12,13,DT,0.833490699650647,0.860256471889963,0.897974166966082,0.860256471889963,0.856647775855916,0.817394951655949,0.234312295913696,0.0,0.187455415725708
Aalto/False_13,13,14,DT,0.833207440279483,0.866390069815552,0.899556827578014,0.866390069815552,0.863812738051162,0.817038924312963,0.261949062347412,0.007987976074219,0.197723388671875
Aalto/False_13,14,15,DT,0.834906996506468,0.867056789081142,0.900037338676495,0.867056789081142,0.866023860104762,0.818916481565257,0.218735456466675,0.015621185302734,0.2020251750946045
Aalto/False_13,15,16,DT,0.833018600698706,0.864371657363749,0.897274288895586,0.864371657363749,0.862557063909612,0.816875464559077,0.249934434890747,0.0,0.20303964614868164
Aalto/False_13,16,17,DT,0.833915588707393,0.864296773272548,0.898474500744108,0.864296773272548,0.86005145568431,0.817830349209136,0.203072547912598,0.01562237739563,0.20307612419128418
Aalto/False_13,17,18,DT,0.838872627702766,0.871981243751557,0.903394980802754,0.871981243751557,0.870147438215349,0.823272180353213,0.187456369400024,0.015617847442627,0.23431944847106934
Aalto/False_13,18,19,DT,0.832168822585214,0.86617514634902,0.898125347032763,0.86617514634902,0.862861147523449,0.81591388668771,0.203075170516968,0.015621423721313,0.21872758865356445
Aalto/False_13,19,20,DT,0.833207440279483,0.864206251998116,0.897117611014436,0.864206251998116,0.860342989915215,0.817062467583934,0.187453269958496,0.015624046325684,0.18745064735412598
