Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
Sense_13,0,1,DT,0.903604025607177,0.891500649881165,0.901214087277863,0.891500649881165,0.888115221139566,0.897099769454663,0.726245164871216,0.026883840560913,1.165736198425293
Sense_13,1,2,DT,0.911354313049156,0.899782531194296,0.935645525950584,0.899782531194296,0.905426036511157,0.905372099601808,0.596248865127564,0.026809215545654,1.1531460285186768
Sense_13,2,3,DT,0.919998864426748,0.909000649881165,0.938635128355542,0.909000649881165,0.915524941280013,0.914581909008499,0.727843761444092,0.023869752883911,1.2169287204742432
Sense_13,3,4,DT,0.924385016110946,0.910593126370193,0.947592215289453,0.910593126370193,0.916916600113278,0.919293062004487,0.673084259033203,0.028882503509521,1.1772973537445068
Sense_13,4,5,DT,0.885732941560562,0.872434046345811,0.884847164623219,0.872434046345811,0.872737599602192,0.878018413795346,0.75259280204773,0.02761697769165,1.1576340198516846
Sense_13,5,6,DT,0.918338088546324,0.907227922608437,0.935764052881241,0.907227922608437,0.912163257612215,0.912844135456716,0.644082307815552,0.030725479125977,1.159214973449707
Sense_13,6,7,DT,0.913171230251672,0.901712771093286,0.940202861787114,0.901712771093286,0.907049634189353,0.907323348858492,0.536013126373291,0.026592016220093,1.140312671661377
Sense_13,7,8,DT,0.911567233033826,0.900009803921569,0.938370859203936,0.900009803921569,0.906399043702478,0.905557987361056,0.676997900009155,0.024589538574219,1.2057240009307861
Sense_13,8,9,DT,0.897727434030291,0.885237076648841,0.892814642318701,0.885237076648841,0.882850509120046,0.890836517119753,0.605186223983765,0.024670839309692,1.1607308387756348
Sense_13,9,10,DT,0.906741046714645,0.894858288770054,0.906457970706369,0.894858288770054,0.890361369933654,0.900463750734875,0.565786838531494,0.02592658996582,1.1797940731048584
Sense_13,10,11,DT,0.914832006132096,0.903485498366013,0.928881772819642,0.903485498366013,0.910673139707118,0.909096420021494,0.683463335037232,0.021497964859009,1.1303832530975342
Sense_13,11,12,DT,0.896435719456628,0.883849134729649,0.898668593144021,0.883849134729649,0.879993689957425,0.889451286459695,0.681403160095215,0.025890350341797,1.1804749965667725
Sense_13,12,13,DT,0.899501767235873,0.884041674349991,0.895936760671225,0.884041674349991,0.883252622264631,0.89269629540171,0.652989387512207,0.027114629745483,1.1155879497528076
Sense_13,13,14,DT,0.9128305582762,0.901349134729649,0.941688872409966,0.901349134729649,0.910617592414185,0.90681905115305,0.68219256401062,0.020262956619263,1.2053656578063965
Sense_13,14,15,DT,0.898096495337052,0.885631016042781,0.887645855736634,0.885631016042781,0.881224666658364,0.891233888262552,0.78108811378479,0.02327561378479,1.146440029144287
Sense_13,15,16,DT,0.910403270450964,0.89875822563874,0.937544614358734,0.89875822563874,0.906206951674642,0.904365940688278,0.654946565628052,0.030527830123901,1.123774528503418
Sense_13,16,17,DT,0.899941801870857,0.887600713012478,0.895754054564037,0.887600713012478,0.882340753759232,0.893169646935705,0.58506178855896,0.02611780166626,1.2035048007965088
Sense_13,17,18,DT,0.915186872773212,0.900784098592415,0.938856198228496,0.900784098592415,0.907362961672492,0.909469356158272,0.734007120132446,0.025218963623047,1.1857163906097412
Sense_13,18,19,DT,0.907663699981547,0.895843137254902,0.93425236174953,0.895843137254902,0.903421620349368,0.901342324968928,0.74770998954773,0.017949342727661,1.0645005702972412
Sense_13,19,20,DT,0.922028701613934,0.911167316547831,0.937429126867924,0.911167316547831,0.917278122788044,0.916767233173386,0.79248309135437,0.02656102180481,1.2733290195465088
Sense_13,20,21,DT,0.912986699598291,0.901515801396316,0.927183802504528,0.901515801396316,0.908563143010356,0.907129782380126,0.839420557022095,0.028409004211426,1.1520512104034424
Sense_13,21,22,DT,0.900864455137759,0.888585561497326,0.897923023844271,0.888585561497326,0.883116075678094,0.89416145039661,0.665252685546875,0.027097225189209,1.0957250595092773
Sense_13,22,23,DT,0.917812885917472,0.906676470588235,0.935999804268809,0.906676470588235,0.912482871465708,0.912255841608874,0.678678274154663,0.028939247131348,1.145031452178955
Sense_13,23,24,DT,0.893085778364491,0.880273377153892,0.892995539935462,0.880273377153892,0.880500561264044,0.885777229922662,0.660897254943848,0.026063203811646,1.1128098964691162
Sense_13,24,25,DT,0.896279578134537,0.883691622103387,0.891456596129174,0.883691622103387,0.881841488913903,0.88928113171568,0.684827327728272,0.027836799621582,1.1697998046875
Sense_13,25,26,DT,0.8967763914321,0.884212771093286,0.892889488032702,0.884212771093286,0.882479488124656,0.889821373221517,0.712189674377441,0.036577224731445,1.3347222805023193
Sense_13,26,27,DT,0.898096495337052,0.885621862002377,0.899657573887937,0.885621862002377,0.881537899847129,0.891220622134446,0.766464471817017,0.025572776794434,1.161881685256958
Sense_13,27,28,DT,0.921659640307172,0.910782531194296,0.942799488640076,0.910782531194296,0.91635490898206,0.916383873704001,0.676193952560425,0.028162956237793,1.1338553428649902
Sense_13,28,29,DT,0.918891680506466,0.907818831699346,0.939485091784626,0.907818831699346,0.914661627629962,0.913386042494639,0.694401264190674,0.02519965171814,1.1211750507354736
Sense_13,29,30,DT,0.91304347826087,0.901585561497326,0.923090929554872,0.901585561497326,0.906829443150079,0.90716490642931,0.663115739822388,0.030848979949951,1.0925147533416748
Sense_13,30,31,DT,0.895882127496487,0.88325822563874,0.891151608258527,0.88325822563874,0.881124398771877,0.888870914696663,0.52830982208252,0.023247480392456,1.1197075843811035
Sense_13,31,32,DT,0.898990759272665,0.886576407456922,0.909487035597267,0.886576407456922,0.885107361225065,0.892052190865842,0.603744029998779,0.023940801620483,1.136711597442627
Sense_13,32,33,DT,0.920027253758038,0.909040106951872,0.937024765119938,0.909040106951872,0.914213338814109,0.914646959352462,0.7596595287323,0.022832155227661,1.1437370777130127
Sense_13,33,34,DT,0.910062598475493,0.898394589275104,0.921052050034765,0.898394589275104,0.903940062670576,0.904000727649177,0.589543581008911,0.027949094772339,1.1663458347320557
Sense_13,34,35,DT,0.913909352865193,0.902500649881164,0.939074785614297,0.902500649881164,0.908117076809288,0.908097084720157,0.633956909179688,0.027653932571411,1.2102069854736328
Sense_13,35,36,DT,0.914122272849863,0.902727922608437,0.938501895367075,0.902727922608437,0.907281140285627,0.908333532984814,0.738674163818359,0.027862310409546,1.2205650806427002
Sense_13,36,37,DT,0.917997416570853,0.906873440285205,0.937832334374853,0.906873440285205,0.913346831620107,0.912453275695982,0.712241172790527,0.027307987213135,1.1553092002868652
Sense_13,37,38,DT,0.915229456770146,0.903909740790256,0.940486324209142,0.903909740790256,0.908353377928987,0.909521194749161,0.629217147827148,0.031011343002319,1.1603386402130127
Sense_13,38,39,DT,0.914462944825335,0.903091558972074,0.941369990924604,0.903091558972074,0.907724621091634,0.908693833269815,0.667059183120728,0.026129245758057,1.1346690654754639
Sense_13,39,40,DT,0.908217291941688,0.896434046345811,0.911688312230678,0.896434046345811,0.892377102556405,0.902036261527464,0.658428430557251,0.031015872955322,1.1236519813537598
Sense_13,40,41,DT,0.914647475478715,0.903288528669043,0.935652031790794,0.903288528669043,0.908151086037659,0.908905229706454,0.673092365264893,0.04231071472168,1.2543416023254395
Sense_13,41,42,DT,0.915016536785476,0.903682468062983,0.937376418763459,0.903682468062983,0.909288468653173,0.90930199126051,0.649583101272583,0.024080276489258,1.1673693656921387
Sense_13,42,43,DT,0.887762778747746,0.874600713012478,0.884832819050182,0.874600713012478,0.873571158754412,0.880059390832725,0.680336713790894,0.028710842132568,1.1392910480499268
Sense_13,43,44,DT,0.901914860395463,0.889697619578134,0.897866064498674,0.889697619578134,0.887064427333394,0.895272909096515,0.619373798370361,0.027336835861206,1.1023051738739014
Sense_13,44,45,DT,0.89735837272353,0.884833983214498,0.89867145285807,0.884833983214498,0.880438862576473,0.890450037002372,0.58130931854248,0.032756328582764,1.1785717010498047
Sense_13,45,46,DT,0.897542903376911,0.885040106951872,0.904436395683323,0.885040106951872,0.880616833515988,0.890632628623048,0.681701421737671,0.02867579460144,1.1045188903808594
Sense_13,46,47,DT,0.917259293957331,0.906076407456922,0.936517961788817,0.906076407456922,0.913382581061773,0.911637682747164,0.605929851531982,0.042108297348022,1.1159892082214355
Sense_13,47,48,DT,0.914434555494045,0.903061255941771,0.945843822452174,0.903061255941771,0.911827454643895,0.908536119258746,0.59414267539978,0.025948047637939,1.102221965789795
Sense_13,48,49,DT,0.91707476330395,0.905888591800356,0.942126105751975,0.905888591800356,0.91061230147451,0.911490231958466,0.655081510543823,0.033846855163574,1.2132930755615234
Sense_13,49,50,DT,0.911694985024628,0.900137013517528,0.92712408995593,0.900137013517528,0.90738329282825,0.905748138158953,0.71952748298645,0.02325439453125,1.1138911247253418
Sense_13,50,51,DT,0.907663699981547,0.895843137254902,0.906921478563801,0.895843137254902,0.888849684344798,0.901454747099531,0.764130592346191,0.023874998092651,1.1594207286834717
Sense_13,51,52,DT,0.911879515678008,0.900333983214498,0.935959125617454,0.900333983214498,0.908739974272671,0.90583181740011,0.621138334274292,0.023522615432739,1.150592565536499
Sense_13,52,53,DT,0.918920069837755,0.907858288770054,0.938178695968718,0.907858288770054,0.914504319908203,0.913413633807418,0.524291038513184,0.028159856796265,1.1382858753204346
Sense_13,53,54,DT,0.895513066189726,0.882873440285205,0.893096451400583,0.882873440285205,0.881978943623405,0.888480010526548,0.598802328109741,0.026022672653198,1.1475064754486084
Sense_13,54,55,DT,0.868969041434229,0.854540106951872,0.871149677222808,0.854540106951872,0.848322656965844,0.859460414978042,0.636641025543213,0.028016090393066,1.204500675201416
Sense_13,55,56,DT,0.923661088163068,0.912909740790256,0.946919329160707,0.912909740790256,0.918024259292281,0.918512352360615,0.760583639144898,0.024255752563477,1.1740729808807373
Sense_13,56,57,DT,0.92442760010788,0.913727922608437,0.947841241846743,0.913727922608437,0.918515532856193,0.919338616202458,0.669552803039551,0.023417949676514,1.172454595565796
Sense_13,57,58,DT,0.907110108021406,0.895243074123589,0.912241493408682,0.895243074123589,0.891155500678742,0.900860772193421,0.723336935043335,0.037929773330688,1.1305038928985596
Sense_13,58,59,DT,0.889792615934932,0.876767379679144,0.899975842995722,0.876767379679144,0.875318515982117,0.882206719588809,0.669318675994873,0.021801233291626,1.153831958770752
Sense_13,59,60,DT,0.905420942809692,0.893440043820558,0.909574760687557,0.893440043820558,0.889447448702251,0.89902919992037,0.585633754730225,0.025993824005127,1.1142261028289795
Sense_13,60,61,DT,0.90324915896606,0.888041674349991,0.900521745496368,0.888041674349991,0.885565760600678,0.896720882400813,0.644495010375976,0.022185802459717,1.135361909866333
Sense_13,61,62,DT,0.89735837272353,0.884843137254902,0.904020889379018,0.884843137254902,0.883505864649326,0.890324540352693,0.551578998565674,0.02298903465271,1.1125462055206299
Sense_13,62,63,DT,0.924058538801118,0.913343137254902,0.946531421987475,0.913343137254902,0.918452226388525,0.918944324029064,0.686903476715088,0.023859739303589,1.1385219097137451
Sense_13,63,64,DT,0.89882042328493,0.883314401622718,0.901934359625153,0.883314401622718,0.880391895455437,0.891983021344712,0.5666344165802,0.021049022674561,1.1280932426452637
Sense_13,64,65,DT,0.899970191202146,0.887631016042781,0.903164030043572,0.887631016042781,0.883357414110657,0.893244424991797,0.612620115280151,0.02759575843811,1.1545822620391846
Sense_13,65,66,DT,0.905846782779032,0.893903743315508,0.90561396433093,0.893903743315508,0.888300061436249,0.899500238948885,0.747462511062622,0.028953313827515,1.2577364444732666
Sense_13,66,67,DT,0.91444875015969,0.899996219804536,0.940341439736036,0.899996219804536,0.90647903554901,0.908675722759066,0.610170364379883,0.029944181442261,1.1436262130737305
Sense_13,67,68,DT,0.896066658149867,0.883464349376114,0.90131501204327,0.883464349376114,0.880007278681105,0.889074376354052,0.734072208404541,0.032421827316284,1.2103221416473389
Sense_13,68,69,DT,0.91670570199719,0.905494652406417,0.940513883990924,0.905494652406417,0.910201003618116,0.911099130793341,0.724829435348511,0.032591104507446,1.1951866149902344
Sense_13,69,70,DT,0.90651393206433,0.891526522834839,0.90297610546568,0.891526522834839,0.88623280003416,0.900227538687024,0.769305944442749,0.027668476104736,1.216200590133667
Sense_13,70,71,DT,0.917372851282488,0.903108277885344,0.942436663714032,0.903108277885344,0.909456315792202,0.911799244011272,0.719619035720825,0.027762889862061,1.2494556903839111
Sense_13,71,72,DT,0.887393717440986,0.874206773618538,0.908332888381099,0.874206773618538,0.878103604040993,0.879214444250693,0.738044023513794,0.034624576568604,1.2089111804962158
Sense_13,72,73,DT,0.912986699598291,0.901515801396316,0.935606573685923,0.901515801396316,0.910867493257668,0.907015440618553,0.848827600479126,0.028639316558838,1.1716008186340332
Sense_13,73,74,DT,0.918366477877614,0.907267379679144,0.939407057312838,0.907267379679144,0.91486100965025,0.912819684107026,0.713987350463867,0.027551889419556,1.237677812576294
Sense_13,74,75,DT,0.895669207511817,0.883030952911468,0.902356359730454,0.883030952911468,0.87844771949772,0.888642572193872,0.676166296005249,0.027911186218262,1.1861181259155273
Sense_13,75,76,DT,0.912461496969439,0.90095519533571,0.928808074306576,0.90095519533571,0.909093700810179,0.906522338319553,0.677881002426148,0.023738384246826,1.1488189697265625
Sense_13,76,77,DT,0.8967763914321,0.884212771093286,0.899870821378796,0.884212771093286,0.880538379293388,0.88982083661045,0.699032068252564,0.025245904922485,1.1838726997375488
Sense_13,77,78,DT,0.911325923717867,0.899743074123589,0.939233617502626,0.899743074123589,0.905005731602022,0.905333245070171,0.703222513198852,0.026006698608398,1.207353115081787
Sense_13,78,79,DT,0.898621697965904,0.886191622103387,0.903623961100762,0.886191622103387,0.883922078226033,0.891688169037519,0.741592407226562,0.027408599853516,1.1728293895721436
Sense_13,79,80,DT,0.914278414171954,0.902894589275104,0.929278080373844,0.902894589275104,0.909990398149621,0.908499753638333,0.742598533630371,0.026997566223145,1.1869573593139648
Sense_13,80,81,DT,0.89717384207015,0.884637013517528,0.893531248472298,0.884637013517528,0.882886150101975,0.890235178792647,0.719607591629028,0.025681495666504,1.2014997005462646
Sense_13,81,82,DT,0.894562023591534,0.881849134729649,0.893135411996378,0.881849134729649,0.876535297835453,0.887393638733035,0.725726842880249,0.03886866569519,1.177309274673462
Sense_13,82,83,DT,0.921844170960553,0.910970346850862,0.944337290955361,0.910970346850862,0.916555588921133,0.916570250473815,0.639430522918701,0.040053367614746,1.1863529682159424
Sense_13,83,84,DT,0.916876037984925,0.902587128895445,0.941411358264686,0.902587128895445,0.909520223071494,0.911286897682934,0.75875186920166,0.025764226913452,1.2410106658935547
Sense_13,84,85,DT,0.895725986174396,0.883100713012478,0.898784291727967,0.883100713012478,0.879268249372806,0.888686662419668,0.69824481010437,0.028364658355713,1.173095464706421
Sense_13,85,86,DT,0.921106048347031,0.910182468062983,0.941298298824127,0.910182468062983,0.915678748491524,0.915784985946504,0.674373388290405,0.02864670753479,1.1736886501312256
Sense_13,86,87,DT,0.911538843702537,0.899979500891266,0.926080652411486,0.899979500891266,0.907059566457758,0.905578511407398,0.727313280105591,0.026591300964355,1.172983169555664
Sense_13,87,88,DT,0.920396315064799,0.909434046345811,0.936670514531945,0.909434046345811,0.91492858007174,0.915035470870092,0.685965299606323,0.031732320785522,1.1820347309112549
Sense_13,88,89,DT,0.915939190052378,0.904667316547831,0.929835690879006,0.904667316547831,0.911107502035378,0.910281006730034,0.64911961555481,0.027594566345215,1.1743104457855225
Sense_13,89,90,DT,0.913526096892788,0.899011371319688,0.93585197403772,0.899011371319688,0.905853397582539,0.907687854872418,0.871622562408447,0.03154993057251,1.2099816799163818
Sense_13,90,91,DT,0.904484094877145,0.889350702127769,0.910428836063773,0.889350702127769,0.887307600522616,0.898006054517147,0.768357753753662,0.025005578994751,1.1989784240722656
Sense_13,91,92,DT,0.911013641073684,0.89941889483066,0.940547315946281,0.89941889483066,0.906440860380314,0.9050063553919,0.766094207763672,0.036581993103027,1.1987805366516113
Sense_13,92,93,DT,0.905846782779032,0.893903743315508,0.907016492661733,0.893903743315508,0.889940733848332,0.899497057215118,0.648205757141113,0.026948213577271,1.1824893951416016
Sense_13,93,94,DT,0.915201067438856,0.903879437759952,0.941315872753731,0.903879437759952,0.908650949323266,0.90948173912278,0.661641120910644,0.019164800643921,1.1712396144866943
Sense_13,94,95,DT,0.916180499368337,0.904934046345811,0.929531597758168,0.904934046345811,0.911859291989309,0.910533348099126,0.787554979324341,0.0269775390625,1.2021539211273193
Sense_13,95,96,DT,0.914477139490979,0.900026522834839,0.936622717486945,0.900026522834839,0.906396540667648,0.908712252853525,0.733773708343506,0.02669358253479,1.1877388954162598
Sense_13,96,97,DT,0.894221351616063,0.881494652406417,0.892140264439665,0.881494652406417,0.880796079707182,0.887008353860856,0.843197584152222,0.024831295013428,1.2039728164672852
Sense_13,97,98,DT,0.890530738548454,0.877555258467023,0.88812830375145,0.877555258467023,0.875097579843323,0.883132724782464,0.779486179351807,0.020339727401733,1.1717021465301514
Sense_13,98,99,DT,0.922937160215191,0.909056825865142,0.942642368516364,0.909056825865142,0.915580799881256,0.917750326829325,0.663409471511841,0.033542633056641,1.189058780670166
Sense_13,99,100,DT,0.891794063790827,0.878903743315508,0.912364925292552,0.878903743315508,0.882515943784544,0.883938106587102,0.69007682800293,0.026800870895386,1.1827948093414307
