Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
Sense_1,0,1,DT,0.709506167582223,0.705460676042079,0.72493412307385,0.705460676042079,0.702892635356106,0.701202710774755,0.447815179824829,0.025636672973633,0
Sense_1,1,2,DT,0.703956053315164,0.700548306653809,0.714419859976831,0.700548306653809,0.688030458260704,0.695491655371904,0.424082517623901,0.028377532958984,0
Sense_1,2,3,DT,0.719257902880098,0.714479919538672,0.72400636285328,0.714479919538672,0.705590854399984,0.711239409570391,0.331850051879883,0.022106409072876,0
Sense_1,3,4,DT,0.706014279833638,0.702333071723999,0.712682223624895,0.702333071723999,0.690620752988405,0.697616261804573,0.372740745544434,0.02231764793396,0
Sense_1,4,5,DT,0.703586992008403,0.699339104316818,0.717698478065048,0.699339104316818,0.690411213525148,0.695117688086673,0.394248723983765,0.020256519317627,0
Sense_1,5,6,DT,0.720549617453761,0.714698979890979,0.713155564036031,0.714698979890979,0.697646760943381,0.712576200543566,0.313881158828735,0.020246744155884,0
Sense_1,6,7,DT,0.703885079986941,0.700479687871194,0.729277214839964,0.700479687871194,0.695803541252167,0.695418782137654,0.432648658752441,0.020205497741699,0
Sense_1,7,8,DT,0.691677667532541,0.689576651325011,0.696805755459066,0.689576651325011,0.672172630200603,0.682870871681058,0.412144899368286,0.015580177307129,0
Sense_1,8,9,DT,0.720223140143934,0.715264811941453,0.720824121234266,0.715264811941453,0.70522389272395,0.712235105037784,0.307247161865234,0.022208452224731,0
Sense_1,9,10,DT,0.708626098312254,0.704711727459797,0.710130268689688,0.704711727459797,0.691779864307172,0.700303392277723,0.333260536193848,0.02024507522583,0
Sense_1,10,11,DT,0.710726908827662,0.706659175050681,0.70760283040269,0.706659175050681,0.692456527310645,0.702465950604665,0.41480827331543,0.028637647628784,0
Sense_1,11,12,DT,0.716418969751168,0.711953563225442,0.725446728530168,0.711953563225442,0.706347128611858,0.708310795501682,0.383493185043335,0.030365467071533,0
Sense_1,12,13,DT,0.709463583585289,0.705553423682446,0.720909905979442,0.705553423682446,0.698170901276805,0.701166884920652,0.373479843139648,0.02025318145752,0
Sense_1,13,14,DT,0.699399565643231,0.695677185536141,0.708845492355424,0.695677185536141,0.682603939330812,0.690812926831427,0.342115163803101,0.030378818511963,0
Sense_1,14,15,DT,0.716376385754234,0.711842936638625,0.735693896118278,0.711842936638625,0.709893411221463,0.708266723192338,0.324674129486084,0.019030570983887,0
Sense_1,15,16,DT,0.704211557296768,0.700868878069329,0.722356614446869,0.700868878069329,0.691860426703242,0.695756715492653,0.384385108947754,0.020256280899048,0
Sense_1,16,17,DT,0.716844809720507,0.712211057912088,0.720533825986878,0.712211057912088,0.703987318227078,0.708751360236841,0.382708549499512,0.022309064865112,0
Sense_1,17,18,DT,0.717086119036466,0.712392115854471,0.730707160083106,0.712392115854471,0.703446751078893,0.708999171048083,0.322580814361572,0.030347585678101,0
Sense_1,18,19,DT,0.702990816051328,0.699776535168911,0.710979659792531,0.699776535168911,0.685257646138775,0.694504326551195,0.414152145385742,0.020237445831299,0
Sense_1,19,20,DT,0.714758193870743,0.710317837828102,0.726553698520721,0.710317837828102,0.703995346576342,0.706607334675048,0.3740074634552,0.02021598815918,0
Sense_1,20,21,DT,0.717426791011938,0.712762940773495,0.726606002387438,0.712762940773495,0.707594069594624,0.709350849054738,0.353702306747436,0.020211696624756,0
Sense_1,21,22,DT,0.7163338017573,0.71071006671101,0.721775510343097,0.71071006671101,0.696465472100262,0.708233686430319,0.334160089492798,0.020171642303467,0
Sense_1,22,23,DT,0.702366250762963,0.699155860452419,0.712822241308465,0.699155860452419,0.688063875407872,0.693860381969256,0.335892677307129,0.020240545272827,0
Sense_1,23,24,DT,0.727533392950929,0.721803387957379,0.732990379137184,0.721803387957379,0.715803446262811,0.719743448144306,0.444922924041748,0.022262096405029,0
Sense_1,24,25,DT,0.720152166815711,0.715248249092716,0.728766856721261,0.715248249092716,0.710073636669107,0.7121486902916,0.424692869186401,0.02828311920166,0
Sense_1,25,26,DT,0.701060341523655,0.697017690281118,0.718666191281182,0.697017690281118,0.687588976432103,0.692515448935337,0.372103452682495,0.022262573242188,0
Sense_1,26,27,DT,0.70372893866485,0.700347694667193,0.721894329745042,0.700347694667193,0.692635325507956,0.695259918540245,0.391248226165772,0.020249843597412,0
Sense_1,27,28,DT,0.718888841573337,0.714013760523735,0.722099697203824,0.714013760523735,0.704070126087788,0.710853865788898,0.353168725967407,0.030356407165527,0
Sense_1,28,29,DT,0.717100313702111,0.711613925592218,0.718036194897864,0.711613925592218,0.701092306609608,0.70902113895634,0.440942525863647,0.024208784103394,0
Sense_1,29,30,DT,0.719243708214453,0.714480647681388,0.71434834718304,0.714480647681388,0.699032425242196,0.711227399504424,0.35366940498352,0.020247220993042,0
Sense_1,30,31,DT,0.71386392993513,0.709593387246219,0.718211061599007,0.709593387246219,0.700056252501817,0.705694199814232,0.38856029510498,0.028312921524048,0
Sense_1,31,32,DT,0.702167525443938,0.698930450060342,0.711903523274077,0.698930450060342,0.681940480455345,0.693658771660463,0.366403579711914,0.030129432678223,0
Sense_1,32,33,DT,0.705020653238513,0.701593086841157,0.711759700311434,0.701593086841157,0.686134519240847,0.696593854493176,0.34157395362854,0.032349824905396,0
Sense_1,33,34,DT,0.703856690655652,0.700428232747441,0.72062560294902,0.700428232747441,0.692943734720607,0.695393951189524,0.405327320098877,0.027309894561768,0
Sense_1,34,35,DT,0.709037743615949,0.705149126921006,0.727789006588974,0.705149126921006,0.70372180475709,0.700723927234701,0.383438587188721,0.022169351577759,0
Sense_1,35,36,DT,0.714772388536388,0.710269142232367,0.72006663796395,0.710269142232367,0.703049927638198,0.706621329737936,0.31579852104187,0.020269632339478,0
Sense_1,36,37,DT,0.698618859032775,0.695773717045886,0.710148112264062,0.695773717045886,0.683101265947438,0.690012361570494,0.373954772949219,0.020248413085938,0
Sense_1,37,38,DT,0.674303396783489,0.673869178474391,0.693933150808979,0.673869178474391,0.649900572844575,0.665006698074222,0.406715393066406,0.030385732650757,0
Sense_1,38,39,DT,0.699101477664694,0.695268140888711,0.719464305516357,0.695268140888711,0.68667698488558,0.690499341401702,0.435725927352905,0.020093441009521,0
Sense_1,39,40,DT,0.723686638561229,0.718276973049142,0.727943670472725,0.718276973049142,0.711954616434713,0.715787913667304,0.444208860397339,0.020266771316528,0
Sense_1,40,41,DT,0.696021235219804,0.692605794370381,0.709404881144763,0.692605794370381,0.679250156191423,0.687340541138992,0.480057954788208,0.02228045463562,0
Sense_1,41,42,DT,0.700606112223027,0.697597302654606,0.714581729067617,0.697597302654606,0.687289117875608,0.692051252284667,0.403423070907593,0.015620231628418,0
Sense_1,42,43,DT,0.722877542619484,0.717590082790533,0.724410738713768,0.717590082790533,0.709215950897328,0.714958149268237,0.395814657211304,0.020191669464111,0
Sense_1,43,44,DT,0.715411148490397,0.710938339472124,0.726626558866894,0.710938339472124,0.706490516900865,0.707279363382421,0.412382125854492,0.022290706634521,0
Sense_1,44,45,DT,0.691053102244177,0.688844448806514,0.708514236493331,0.688844448806514,0.672012481357312,0.682234387182336,0.411764144897461,0.02328634262085,0
Sense_1,45,46,DT,0.702593365413278,0.699308504986015,0.717122526356362,0.699308504986015,0.689811503950148,0.69409473621767,0.422163248062134,0.02229642868042,0
Sense_1,46,47,DT,0.71227412738293,0.707063081421168,0.73602356665981,0.707063081421168,0.707664145661413,0.704044926606307,0.407525539398193,0.024933338165283,0
Sense_1,47,48,DT,0.700762253545118,0.697701009782413,0.714490597719395,0.697701009782413,0.687994805215692,0.692208208640429,0.345968008041382,0.020235776901245,0
Sense_1,48,49,DT,0.705020653238513,0.700701624941533,0.711224061199938,0.700701624941533,0.68557107554939,0.696592357644838,0.32334041595459,0.028317451477051,0
Sense_1,49,50,DT,0.708682876974833,0.704046208024791,0.716952617337418,0.704046208024791,0.696266146763014,0.700365798272795,0.351942539215088,0.028305292129517,0
Sense_1,50,51,DT,0.703686354667916,0.700243628539317,0.717802141772538,0.700243628539317,0.690772430728137,0.695217040998983,0.424616813659668,0.020250558853149,0
Sense_1,51,52,DT,0.725205467785206,0.719793098017648,0.734375657855675,0.719793098017648,0.714846168771921,0.71734855208587,0.414670944213867,0.034126758575439,0
Sense_1,52,53,DT,0.704793538588199,0.701247717020176,0.705214408427919,0.701247717020176,0.686591337101859,0.696363341732724,0.364502668380737,0.02026629447937,0
Sense_1,53,54,DT,0.698760805689222,0.695934724468798,0.719122474556234,0.695934724468798,0.687470369344667,0.690152542553871,0.323781490325928,0.020259618759155,0
Sense_1,54,55,DT,0.716830615054862,0.711298598537927,0.71433016357142,0.711298598537927,0.698790518611686,0.708743004992041,0.394892454147339,0.027245759963989,0
Sense_1,55,56,DT,0.720861900097943,0.715852383958176,0.729884227260058,0.715852383958176,0.711333523591004,0.712878958940152,0.437264919281006,0.020254850387573,0
Sense_1,56,57,DT,0.708668682309188,0.704841607685785,0.723579085992622,0.704841607685785,0.695314399648085,0.700341724334486,0.406678199768066,0.030332565307617,0
Sense_1,57,58,DT,0.717866825646922,0.713164892889443,0.726727412651338,0.713164892889443,0.707040532610424,0.70979915422188,0.42448353767395,0.028307199478149,0
Sense_1,58,59,DT,0.724211841190081,0.718941585332802,0.728255493701836,0.718941585332802,0.711837573728612,0.71633123866484,0.384560108184814,0.020102977752686,0
Sense_1,59,60,DT,0.708739655637412,0.704776973049142,0.722457314970101,0.704776973049142,0.695346849630009,0.700413887872222,0.355811357498169,0.020264148712158,0
Sense_1,60,61,DT,0.695737341906911,0.69311006457242,0.712247797151784,0.69311006457242,0.681054716697966,0.68705055592854,0.384418249130249,0.020304679870605,0
Sense_1,61,62,DT,0.70980425556076,0.705854127793543,0.719787495174918,0.705854127793543,0.692623952172981,0.701516842508054,0.378416776657104,0.020110845565796,0
Sense_1,62,63,DT,0.697951709747477,0.695177713402263,0.716380784947918,0.695177713402263,0.686701070928811,0.689318033674087,0.406655788421631,0.03038477897644,0
Sense_1,63,64,DT,0.681471702934037,0.680306218935531,0.703863797424124,0.680306218935531,0.662773868960607,0.672375359956067,0.473371267318726,0.028322458267212,0
Sense_1,64,65,DT,0.722082641343383,0.716968496716277,0.730428773941246,0.716968496716277,0.712605965131472,0.714143271477582,0.394477128982544,0.020352840423584,0
Sense_1,65,66,DT,0.710996607474911,0.706957292706232,0.725016293444018,0.706957292706232,0.702222753350528,0.702735807765289,0.356667518615723,0.022195339202881,0
Sense_1,66,67,DT,0.726426209030646,0.720880069224246,0.73105959033141,0.720880069224246,0.714043194651133,0.718607618322902,0.395550727844238,0.019605875015259,0
Sense_1,67,68,DT,0.71551051114991,0.710940325117546,0.719789662936432,0.710940325117546,0.703282294001631,0.707382809194799,0.370636701583862,0.020266532897949,0
Sense_1,68,69,DT,0.71081207682153,0.706810307416389,0.717382951890447,0.706810307416389,0.698965930829572,0.702553322036408,0.404473543167114,0.020259618759155,0
Sense_1,69,70,DT,0.697980099078766,0.695096342844413,0.714716791192262,0.695096342844413,0.684193932992129,0.689355776527398,0.368170261383057,0.03124737739563,0
Sense_1,70,71,DT,0.697341339124757,0.694637508028435,0.707589117751381,0.694637508028435,0.683222508611988,0.688693455211874,0.342153787612915,0.022323608398438,0
Sense_1,71,72,DT,0.714587857883008,0.709340178604476,0.726605916506232,0.709340178604476,0.705368204840142,0.70642717012742,0.363927841186523,0.020270109176636,0
Sense_1,72,73,DT,0.718335249613195,0.71358796981252,0.721884757505056,0.71358796981252,0.703801833320095,0.71029146645745,0.364089488983154,0.030367612838745,0
Sense_1,73,74,DT,0.712529631364533,0.708274259261004,0.729674511692315,0.708274259261004,0.706397362413416,0.70431103794029,0.408985614776611,0.024551391601562,0
Sense_1,74,75,DT,0.693366832744255,0.690269874581501,0.718232162848223,0.690269874581501,0.683708619651182,0.684602355039016,0.412502765655518,0.022278308868408,0
Sense_1,75,76,DT,0.699371176311942,0.695547004905091,0.719774532257389,0.695547004905091,0.68860584957542,0.690778168137035,0.445148706436157,0.022323131561279,0
Sense_1,76,77,DT,0.71755454300274,0.711967609850085,0.731759121229788,0.711967609850085,0.70947914588241,0.709478752509702,0.424645900726318,0.022303581237793,0
Sense_1,77,78,DT,0.701713296143309,0.697705840754983,0.714128803798387,0.697705840754983,0.68709734656015,0.693189292482442,0.382859945297241,0.022315263748169,0
Sense_1,78,79,DT,0.710954023477977,0.706901621769029,0.710670144945826,0.706901621769029,0.689229530471517,0.702697307880228,0.362160444259644,0.028281211853027,0
Sense_1,79,80,DT,0.714332353901404,0.709987750355447,0.724315775846746,0.709987750355447,0.705893196933578,0.706162710771842,0.408439159393311,0.024257183074951,0
Sense_1,80,81,DT,0.701855242799756,0.69858322192653,0.716287464586949,0.69858322192653,0.684296638217564,0.693340106342708,0.347535133361816,0.025169372558594,0
Sense_1,81,82,DT,0.713097417990319,0.707880452715888,0.722765996476533,0.707880452715888,0.702799843723697,0.704898337022668,0.409986734390259,0.022317886352539,0
Sense_1,82,83,DT,0.719683742849437,0.714784192913215,0.726380534479081,0.714784192913215,0.707555427856037,0.711674550270517,0.39214301109314,0.020249843597412,0
Sense_1,83,84,DT,0.704381893284504,0.700919373382888,0.724493547514798,0.700919373382888,0.692240926193416,0.695932686417074,0.384323358535767,0.030166864395142,0
Sense_1,84,85,DT,0.719130150889296,0.71343004952681,0.730307298796389,0.71343004952681,0.71071917149149,0.711098559791399,0.356595277786255,0.028325796127319,0
Sense_1,85,86,DT,0.706283978480887,0.702698838209392,0.716075675250267,0.702698838209392,0.694673809100593,0.697893025999524,0.364964246749878,0.022297620773315,0
Sense_1,86,87,DT,0.705602634529944,0.701292870556588,0.718505639077359,0.701292870556588,0.691755394302956,0.697189867793298,0.424887895584106,0.020264387130737,0
Sense_1,87,88,DT,0.718974009567205,0.714018518552303,0.725903176897418,0.714018518552303,0.708185786770201,0.710947162092355,0.364143848419189,0.020233392715454,0
Sense_1,88,89,DT,0.716745447060994,0.712195951348783,0.731056800729335,0.712195951348783,0.708886121975215,0.708647978284999,0.386298418045044,0.020222425460815,0
Sense_1,89,90,DT,0.719825689505884,0.714870991047342,0.736327280895306,0.714870991047342,0.712671763600218,0.7118160293061,0.335931301116943,0.028313398361206,0
Sense_1,90,91,DT,0.732700251245582,0.726584054404132,0.736982843247878,0.726584054404132,0.720122711819377,0.725060095640273,0.364332675933838,0.023935317993164,0
Sense_1,91,92,DT,0.715922156453605,0.711358470939584,0.718859812260218,0.711358470939584,0.702445424420391,0.707811366229525,0.382334470748901,0.022319555282593,0
Sense_1,92,93,DT,0.719683742849437,0.714746874399996,0.729398744248352,0.714746874399996,0.710343865604681,0.711666741626962,0.341235637664795,0.020826816558838,0
Sense_1,93,94,DT,0.725844227739216,0.720330658340923,0.730483458089206,0.720330658340923,0.714216732916936,0.718002365412976,0.406870603561401,0.020253419876099,0
Sense_1,94,95,DT,0.727150136978524,0.720605562702903,0.730621909197726,0.720605562702903,0.714348474141943,0.719347561127299,0.453243255615234,0.022317886352539,0
Sense_1,95,96,DT,0.718278470950617,0.713496897269936,0.726075045151567,0.713496897269936,0.708614116266915,0.710228680280557,0.341615438461304,0.022320032119751,0
Sense_1,96,97,DT,0.704467061278372,0.70093316384848,0.71827217745242,0.70093316384848,0.692199310863674,0.696020585994346,0.373833417892456,0.028292179107666,0
Sense_1,97,98,DT,0.697795568425386,0.694051335196005,0.710575558077685,0.694051335196005,0.682800544110965,0.689167443108611,0.405100584030151,0.022292375564575,0
Sense_1,98,99,DT,0.723970531874122,0.718693306298229,0.728750904220633,0.718693306298229,0.70893017168554,0.716083724643828,0.363878726959228,0.028353452682495,0
Sense_1,99,100,DT,0.713991681925932,0.709653816211989,0.735418401005971,0.709653816211989,0.709255190493047,0.705810489423474,0.424702405929565,0.020264625549316,0
