Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
UNSW_1,0,1,DT,0.854419710395505,0.820435261774246,0.880187205500263,0.820435261774246,0.829812124331439,0.845884622213815,0.813958406448364,0.026921987533569,0
UNSW_1,1,2,DT,0.859577840213241,0.821880978844505,0.881851162621136,0.821880978844505,0.830915830448408,0.851282261733999,0.703020334243774,0.025929927825928,0
UNSW_1,2,3,DT,0.858410777321519,0.821465561958957,0.877239639689352,0.821465561958957,0.828661395856795,0.850275168771817,0.804518699645996,0.025481224060059,0
UNSW_1,3,4,DT,0.855385058713349,0.820752724675415,0.876031613789139,0.820752724675415,0.827325315474604,0.847115738995001,0.78386664390564,0.024933099746704,0
UNSW_1,4,5,DT,0.860053310280239,0.82287924725656,0.873002116281692,0.82287924725656,0.829257134843193,0.851944996329919,0.802846908569336,0.026928186416626,0
UNSW_1,5,6,DT,0.860240616670269,0.823951499032889,0.877502459652723,0.823951499032889,0.832768363782842,0.851985985449685,0.805672407150268,0.025930643081665,0
UNSW_1,6,7,DT,0.854837547727109,0.820130868479029,0.884893048968326,0.820130868479029,0.832636859406857,0.846004965961532,0.801383972167969,0.025963068008423,0
UNSW_1,7,8,DT,0.854880772278654,0.82241247034773,0.874770217671711,0.82241247034773,0.829233212938471,0.846542073311619,0.811965465545654,0.025505304336548,0
UNSW_1,8,9,DT,0.855413875081046,0.822935020665756,0.872743917913998,0.822935020665756,0.829637574932038,0.847112813736554,0.775952577590942,0.024900436401367,0
UNSW_1,9,10,DT,0.860845760391903,0.822968650105347,0.878953845697004,0.822968650105347,0.83100846962366,0.852736026108021,0.802883386611938,0.026466608047485,0
UNSW_1,10,11,DT,0.859160002881637,0.823779214208574,0.860223051897516,0.823779214208574,0.822402018128952,0.851056528475225,0.791896820068359,0.024966239929199,0
UNSW_1,11,12,DT,0.857589510842158,0.823954374700939,0.872948278697168,0.823954374700939,0.829745420590184,0.849447257005724,0.801366806030274,0.024932146072388,0
UNSW_1,12,13,DT,0.854952813197896,0.819976405663217,0.8815155924167,0.819976405663217,0.830235246792484,0.846361546084858,0.808383226394653,0.024935007095337,0
UNSW_1,13,14,DT,0.85454938405014,0.822617494020952,0.866079782478313,0.822617494020952,0.82679251765959,0.846294664785852,0.838294744491577,0.026211261749268,0
UNSW_1,14,15,DT,0.860615229450328,0.825190707641655,0.874615652672192,0.825190707641655,0.833086876948144,0.852363080402045,0.799860239028931,0.025961637496948,0
UNSW_1,15,16,DT,0.85299330019451,0.818237573160264,0.873586809153278,0.818237573160264,0.824811346700556,0.844591110855515,0.808870792388916,0.024898052215576,0
UNSW_1,16,17,DT,0.85931849290397,0.824310209295018,0.881184680377083,0.824310209295018,0.831539491074677,0.851270707418627,0.80834150314331,0.025930404663086,0
