Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
IoTDevID_1,0,1,DT,0.859015921043152,0.82266362024501,0.879866560476461,0.82266362024501,0.833825162385092,0.850492963803088,1.086491346359253,0.026932001113892,0
IoTDevID_1,1,2,DT,0.860211800302572,0.824005350365796,0.872932668106835,0.824005350365796,0.8301832808452,0.852130495400181,1.114100933074951,0.024239540100098,0
IoTDevID_1,2,3,DT,0.859476982926302,0.822028623188983,0.878735397846027,0.822028623188983,0.829700105338612,0.851378661114421,1.147847175598144,0.023703575134277,0
IoTDevID_1,3,4,DT,0.854866364094806,0.82226582398783,0.871312818804459,0.82226582398783,0.829310340838564,0.846376087543715,1.113588333129883,0.023540735244751,0
IoTDevID_1,4,5,DT,0.85181182911894,0.81773893615245,0.877431212095313,0.81773893615245,0.828799410772106,0.842933466065048,1.020304918289185,0.024858474731445,0
IoTDevID_1,5,6,DT,0.854232404005475,0.820914153954708,0.876478733482165,0.820914153954708,0.831333597504964,0.845596910905002,1.017015933990478,0.026495218276978,0
IoTDevID_1,6,7,DT,0.854217995821627,0.820374264921473,0.873229590489988,0.820374264921473,0.828493517809293,0.845558206132455,1.070729732513428,0.029481172561646,0
IoTDevID_1,7,8,DT,0.858468410056912,0.820768453676515,0.875739007060269,0.820768453676515,0.82780507157946,0.850252835570737,1.166836500167847,0.030066251754761,0
IoTDevID_1,8,9,DT,0.857603919026007,0.82080965772097,0.870267573076736,0.82080965772097,0.826729135795873,0.849285089254368,1.144007444381714,0.024644374847412,0
IoTDevID_1,9,10,DT,0.868914343347021,0.834586754729352,0.885916683812945,0.834586754729352,0.841572348138904,0.861269303607846,1.111553430557251,0.023209571838379,0
IoTDevID_1,10,11,DT,0.853598443916144,0.819368661450178,0.8752066819937,0.819368661450178,0.828409911480625,0.844993961914284,1.121283054351807,0.028172254562378,0
IoTDevID_1,11,12,DT,0.859102370146243,0.823193870629884,0.874450869659158,0.823193870629884,0.830684909790324,0.850788828782716,1.08599853515625,0.033717155456543,0
IoTDevID_1,12,13,DT,0.868842302427779,0.836192394094225,0.880534766574774,0.836192394094225,0.842825712069144,0.861101942140771,1.11604118347168,0.026756763458252,0
IoTDevID_1,13,14,DT,0.858526042792306,0.820846387354127,0.884251254306626,0.820846387354127,0.833221868398059,0.849933000921625,1.10395884513855,0.029679775238037,0
IoTDevID_1,14,15,DT,0.85309415748145,0.818800302677294,0.873763502706406,0.818800302677294,0.824613688652338,0.844715291379093,1.017576932907104,0.026714324951172,0
IoTDevID_1,15,16,DT,0.860298249405662,0.821635178186541,0.872438435853125,0.821635178186541,0.827892212942806,0.852152472494426,1.274685859680176,0.036612987518311,0
IoTDevID_1,16,17,DT,0.861133924068871,0.824340784959145,0.874713089566404,0.824340784959145,0.830979449206096,0.853095640580796,1.201898097991943,0.025971412658691,0
IoTDevID_1,17,18,DT,0.8585836755277,0.822267858658621,0.876265447611541,0.822267858658621,0.832221903980843,0.85019030490324,1.164334535598755,0.04600191116333,0
IoTDevID_1,18,19,DT,0.855846120596499,0.822273121087994,0.870870372656586,0.822273121087994,0.826756407965048,0.847662262728715,1.373403310775757,0.031360864639282,0
IoTDevID_1,19,20,DT,0.85656652978892,0.821378214158498,0.881480617978662,0.821378214158498,0.830520067201339,0.848184238465221,1.098687887191772,0.031363248825073,0
IoTDevID_1,20,21,DT,0.855601181471076,0.821808082250444,0.868841230043064,0.821808082250444,0.82540910501315,0.8473329976807,1.085690021514893,0.032376766204834,0
IoTDevID_1,21,22,DT,0.856782652546646,0.823878448090688,0.867485450458622,0.823878448090688,0.829189794827467,0.848485025048672,1.246410846710205,0.031516313552856,0
IoTDevID_1,22,23,DT,0.853295872055327,0.819316869830062,0.876034809644368,0.819316869830062,0.82861993640382,0.844707351313946,1.249481678009033,0.028052568435669,0
IoTDevID_1,23,24,DT,0.855485916000288,0.818929529046404,0.863835078195802,0.818929529046404,0.82352457499111,0.847127302968472,1.328522682189942,0.028298854827881,0
IoTDevID_1,24,25,DT,0.85501044593329,0.819136502399344,0.872351017907846,0.819136502399344,0.82768228690664,0.8464266065053,1.187302350997925,0.029572486877441,0
IoTDevID_1,25,26,DT,0.856465672501981,0.819212501083592,0.878379292918515,0.819212501083592,0.82926820620497,0.84792596423487,1.204343795776367,0.033158540725708,0
IoTDevID_1,26,27,DT,0.854808731359412,0.8203276580433,0.882289979534214,0.8203276580433,0.831842276160768,0.845924384455594,1.147358179092407,0.029711484909058,0
IoTDevID_1,27,28,DT,0.857949715438369,0.82245110357626,0.878049411383117,0.82245110357626,0.832972183880741,0.849368437545362,1.16789436340332,0.031497716903687,0
IoTDevID_1,28,29,DT,0.85656652978892,0.818281771901012,0.87669402947796,0.818281771901012,0.827406386776769,0.848065168842952,1.327569723129272,0.032036781311035,0
IoTDevID_1,29,30,DT,0.858814206469274,0.82269591924447,0.870048915609035,0.82269591924447,0.828795884741526,0.850539461553684,1.135607719421387,0.024183511734009,0
IoTDevID_1,30,31,DT,0.85812261364455,0.820252594342555,0.875989546478531,0.820252594342555,0.829518652051649,0.849692704189591,1.151305675506592,0.031263828277588,0
IoTDevID_1,31,32,DT,0.873236798501549,0.838002123633933,0.88423620240525,0.838002123633933,0.845570040242791,0.86576756351593,1.139772653579712,0.031251668930054,0
IoTDevID_1,32,33,DT,0.861839925077444,0.825750884951018,0.870977184411403,0.825750884951018,0.830763761343227,0.853875019083674,1.248543739318848,0.031394004821777,0
IoTDevID_1,33,34,DT,0.859188819249334,0.82283615368787,0.87290155371295,0.82283615368787,0.830006142316615,0.850874240428612,1.122750520706177,0.062783479690552,0
IoTDevID_1,34,35,DT,0.850760031698004,0.817884215932014,0.876708084138565,0.817884215932014,0.829949174079596,0.841734030372458,1.136423826217651,0.030159473419189,0
IoTDevID_1,35,36,DT,0.857935307254521,0.82036811346428,0.873377661492021,0.82036811346428,0.826418155631958,0.849717681027292,1.104324340820312,0.031393527984619,0
IoTDevID_1,36,37,DT,0.857877674519127,0.824049798674059,0.876795943613157,0.824049798674059,0.832607716784693,0.849479517907357,1.200913906097412,0.031259775161743,0
IoTDevID_1,37,38,DT,0.858324328218428,0.820667679515108,0.88084951829094,0.820667679515108,0.831966671326418,0.849747689851464,1.102176904678345,0.031273365020752,0
IoTDevID_1,38,39,DT,0.865859808371155,0.829757866100854,0.873807178416726,0.829757866100854,0.838020868926484,0.858067276966342,1.22292709350586,0.030385732650757,0
IoTDevID_1,39,40,DT,0.858497226424609,0.821386920462537,0.87755681280789,0.821386920462537,0.830543298752407,0.850160806386071,1.130268812179566,0.025572538375854,0
IoTDevID_1,40,41,DT,0.85702759167207,0.820136770368706,0.873449825267441,0.820136770368706,0.829613824733392,0.848536038907451,1.225480079650879,0.032434701919556,0
IoTDevID_1,41,42,DT,0.866234421151214,0.829252251531355,0.879233180853482,0.829252251531355,0.837946375958619,0.858508681789502,1.149123907089234,0.02878999710083,0
IoTDevID_1,42,43,DT,0.854664649520928,0.819724116350294,0.873499163951609,0.819724116350294,0.826018428744098,0.846262984208413,1.069164276123047,0.030265808105469,0
IoTDevID_1,43,44,DT,0.859390533823212,0.823108300629058,0.884862574173724,0.823108300629058,0.836212696180154,0.850783743071369,1.18533706665039,0.029144763946533,0
IoTDevID_1,44,45,DT,0.85885743102082,0.823354908040697,0.873778004489511,0.823354908040697,0.830989732012624,0.850539880504704,1.101605176925659,0.029075145721436,0
IoTDevID_1,45,46,DT,0.858410777321519,0.820657106625801,0.878960381875176,0.820657106625801,0.831179324016595,0.849940211858273,1.222878217697144,0.03259015083313,0
IoTDevID_1,46,47,DT,0.853828974857719,0.820979993814538,0.871612629075062,0.820979993814538,0.829574133727298,0.845056789456,1.072942495346069,0.032778978347778,0
IoTDevID_1,47,48,DT,0.856508897053526,0.823143185130797,0.880792611780676,0.823143185130797,0.834030193675065,0.847886801625089,1.011264801025391,0.027531862258911,0
IoTDevID_1,48,49,DT,0.85574526330956,0.822386253448396,0.866530837063099,0.822386253448396,0.827918215437392,0.847407984842985,1.134685754776001,0.027356147766113,0
IoTDevID_1,49,50,DT,0.858871839204668,0.821027787882907,0.880702304943944,0.821027787882907,0.831220273826903,0.850325598539174,1.085048198699951,0.027151823043823,0
IoTDevID_1,50,51,DT,0.858093797276853,0.821879559618739,0.86855166582054,0.821879559618739,0.8268592213821,0.849901301393385,1.079991340637207,0.029950141906738,0
IoTDevID_1,51,52,DT,0.855946977883438,0.822737912383313,0.880468530852858,0.822737912383313,0.833103267110325,0.847293194372132,1.089923143386841,0.031055927276611,0
IoTDevID_1,52,53,DT,0.859779554787119,0.823542762033202,0.8800204452909,0.823542762033202,0.834418414805987,0.851293332281381,1.237330913543701,0.029524564743042,0
IoTDevID_1,53,54,DT,0.854145954902384,0.820268494481182,0.872663936315016,0.820268494481182,0.828046986977901,0.84550253921045,1.425469160079956,0.024978160858154,0
IoTDevID_1,54,55,DT,0.856667387075859,0.822041327044769,0.872759069573388,0.822041327044769,0.828326132711544,0.848404805110417,1.139320135116577,0.027727603912354,0
IoTDevID_1,55,56,DT,0.855327425977956,0.818539170293731,0.865275794710985,0.818539170293731,0.823568604809359,0.846928479826614,1.205552339553833,0.02867579460144,0
IoTDevID_1,56,57,DT,0.856955550752828,0.820348131116589,0.868341212133838,0.820348131116589,0.826647919347226,0.848562658978485,1.169939041137695,0.025268077850342,0
IoTDevID_1,57,58,DT,0.868712628773143,0.83647928599573,0.882630432066121,0.83647928599573,0.843582424390561,0.860973929501702,1.201324462890625,0.031254768371582,0
IoTDevID_1,58,59,DT,0.859260860168576,0.822840442147945,0.87315768407315,0.822840442147945,0.830219530479075,0.85092797911327,1.252547740936279,0.029998779296875,0
IoTDevID_1,59,60,DT,0.860168575751027,0.82392184007776,0.876474523378837,0.82392184007776,0.83345829642703,0.851813957968128,1.160358667373657,0.028826951980591,0
IoTDevID_1,60,61,DT,0.858482818240761,0.825020621115603,0.869758466583439,0.825020621115603,0.83102174169168,0.850376937741287,1.045756816864014,0.030887365341187,0
IoTDevID_1,61,62,DT,0.870052589871047,0.837322183135587,0.881289210286726,0.837322183135587,0.843178596714938,0.862542112202367,1.202885866165161,0.025313138961792,0
IoTDevID_1,62,63,DT,0.853267055687631,0.820761599271389,0.865958335525028,0.820761599271389,0.826040269206779,0.844814416154286,1.288785696029663,0.034005165100098,0
IoTDevID_1,63,64,DT,0.858785390101578,0.822546806616945,0.871171408276539,0.822546806616945,0.829004887149492,0.850486314623165,1.272569417953491,0.025591850280762,0
