Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
IoTDevID_13,0,1,DT,0.932334029,0.922167317,0.941057089,0.922167317,0.917368883,0.927692413,1.019827127,0.039596796,0.935139656
IoTDevID_13,1,2,DT,0.888869963,0.875782531,0.927786035,0.875782531,0.878072606,0.880630242,1.631520748,0.039747238,1.55871129
IoTDevID_13,2,3,DT,0.937713807,0.927918895,0.940362941,0.927918895,0.928831567,0.933561259,1.357620478,0.045187712,0.954650164
IoTDevID_13,3,4,DT,0.938792602,0.929061256,0.974272833,0.929061256,0.942227834,0.93456674,1.039689541,0.040323496,0.973789692
IoTDevID_13,4,5,DT,0.947990745,0.938888592,0.971232522,0.938888592,0.94402777,0.944429903,0.869986057,0.044183969,0.98654604
IoTDevID_13,5,6,DT,0.959616176,0.951288529,0.983204072,0.951288529,0.96089194,0.956923615,0.951996803,0.04044342,0.933518171
IoTDevID_13,6,7,DT,0.94097858,0.931403743,0.956266608,0.931403743,0.938963353,0.936961618,1.577335119,0.039701223,0.963851929
IoTDevID_13,7,8,DT,0.940141095,0.930509804,0.940846844,0.930509804,0.929850244,0.936174291,1.112406492,0.040122509,0.961167574
IoTDevID_13,8,9,DT,0.948757257,0.939706774,0.968006061,0.939706774,0.944720699,0.945261037,1.063270092,0.041807175,0.969521523
IoTDevID_13,9,10,DT,0.927564621,0.917085561,0.921032416,0.917085561,0.913074763,0.92262736,1.554631233,0.050035,0.972049713
IoTDevID_13,10,11,DT,0.950574174,0.941646168,0.978794601,0.941646168,0.945978315,0.947198574,1.299824715,0.040318727,0.951251745
IoTDevID_13,11,12,DT,0.9411915,0.931621862,0.945326736,0.931621862,0.931797391,0.937270488,1.065149069,0.040606976,0.964292049
IoTDevID_13,12,13,DT,0.938054479,0.928273377,0.940385489,0.928273377,0.928442945,0.933928489,1.129586697,0.040108204,0.959925413
IoTDevID_13,13,14,DT,0.92719556,0.916682468,0.923625642,0.916682468,0.913948018,0.922194068,0.995201111,0.039900064,0.94991827
IoTDevID_13,14,15,DT,0.938977132,0.929258226,0.959228106,0.929258226,0.937540339,0.934745708,1.285027981,0.045089245,0.954968929
IoTDevID_13,15,16,DT,0.949310849,0.940297683,0.980593391,0.940297683,0.943783771,0.945862955,1.464935064,0.03988409,0.949950218
IoTDevID_13,16,17,DT,0.951184545,0.942297683,0.976161495,0.942297683,0.950475156,0.94792678,0.998797655,0.039824247,1.015619278
IoTDevID_13,17,18,DT,0.932546949,0.922394589,0.937652446,0.922394589,0.921866302,0.92805412,1.059716702,0.043063402,0.937956333
IoTDevID_13,18,19,DT,0.931624296,0.921409741,0.939284381,0.921409741,0.921584353,0.927026506,1.075369835,0.040462732,1.141448975
IoTDevID_13,19,20,DT,0.922795214,0.911994652,0.925785424,0.911994652,0.908228685,0.917496675,1.633201361,0.05062604,1.001257181
IoTDevID_13,20,21,DT,0.959644566,0.951327986,0.982529629,0.951327986,0.960805111,0.956962285,0.851033926,0.040085077,0.973512888
IoTDevID_13,21,22,DT,0.943434257,0.934024955,0.938645661,0.934024955,0.930778173,0.939695225,1.119454145,0.040732145,0.95899868
IoTDevID_13,22,23,DT,0.956692075,0.948176471,0.98069483,0.948176471,0.957888215,0.953794329,1.395842552,0.031381607,0.944339752
IoTDevID_13,23,24,DT,0.956876606,0.94837344,0.98005477,0.94837344,0.9560647,0.954005761,1.071115732,0.040752649,1.025138855
IoTDevID_13,24,25,DT,0.94140442,0.931858289,0.96475864,0.931858289,0.936074077,0.937420405,1.091507435,0.046475887,0.899926662
IoTDevID_13,25,26,DT,0.94949538,0.940494652,0.965535901,0.940494652,0.944065068,0.946056357,1.065712452,0.040674925,0.9592278
IoTDevID_13,26,27,DT,0.942270295,0.932773377,0.965229649,0.932773377,0.936339139,0.938343187,0.970911741,0.042564154,0.959121704
IoTDevID_13,27,28,DT,0.945776377,0.936524955,0.978898472,0.936524955,0.948609937,0.942060255,0.918337822,0.03931427,0.939619303
IoTDevID_13,28,29,DT,0.930275802,0.919970347,0.93409671,0.919970347,0.916334401,0.925490276,1.007024288,0.032943249,0.850502491
IoTDevID_13,29,30,DT,0.934363866,0.924343137,0.943695406,0.924343137,0.919188314,0.929894489,0.951913118,0.129904509,0.95029974
IoTDevID_13,30,31,DT,0.94395946,0.934576407,0.975646523,0.934576407,0.93796686,0.940156737,1.04689908,0.042975426,0.897844076
IoTDevID_13,31,32,DT,0.951553606,0.942691622,0.973436023,0.942691622,0.950948783,0.948346619,0.941176414,0.040096521,0.917615891
IoTDevID_13,32,33,DT,0.942852276,0.933394589,0.94526225,0.933394589,0.932519274,0.939065128,1.086607933,0.037537575,0.901416779
IoTDevID_13,33,34,DT,0.92190095,0.911040107,0.920640481,0.911040107,0.911022155,0.91673369,1.473987818,0.11544919,0.850773811
