Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
IoTDevID_1,0,1,DT,0.845079419154282,0.813014502946949,0.871084411719986,0.813014502946949,0.822866088004483,0.834637533001074,0.494165658950806,0.022313833236694,0
IoTDevID_1,1,2,DT,0.837570441028262,0.805784849965889,0.879625007831626,0.805784849965889,0.817583576506135,0.826625848995679,0.512669324874878,0.021945953369141,0
IoTDevID_1,2,3,DT,0.842368238016154,0.811426480442213,0.868597576394586,0.811426480442213,0.818899639906521,0.831983720646072,0.484131574630737,0.020267963409424,0
IoTDevID_1,3,4,DT,0.858621130179279,0.828401531561376,0.877409630014639,0.828401531561376,0.840327313653283,0.849136043482461,0.536108016967773,0.028318643569946,0
IoTDevID_1,4,5,DT,0.862169796590441,0.831431868192309,0.890671418385252,0.831431868192309,0.847758268093218,0.852808762672525,0.444929838180542,0.020214080810547,0
IoTDevID_1,5,6,DT,0.849422986841545,0.817915946762292,0.880448522183902,0.817915946762292,0.826779891874319,0.839201827818374,0.556466579437256,0.020252227783203,0
IoTDevID_1,6,7,DT,0.863944129796023,0.833537177337784,0.880805370917088,0.833537177337784,0.844967670128111,0.854890772684803,0.566848039627075,0.031569242477417,0
IoTDevID_1,7,8,DT,0.84290763531065,0.811087969232389,0.861594080858291,0.811087969232389,0.815307874601804,0.832487045033844,0.59438157081604,0.02212381362915,0
IoTDevID_1,8,9,DT,0.854220783829437,0.822970571430911,0.881115508509623,0.822970571430911,0.82950282399795,0.844651826601882,0.477679014205933,0.028332233428955,0
IoTDevID_1,9,10,DT,0.85349685588156,0.822179629783884,0.87764489126643,0.822179629783884,0.836918680976174,0.843765568105466,0.527895450592041,0.020275592803955,0
IoTDevID_1,10,11,DT,0.836264531788954,0.804640911398932,0.869353908983142,0.804640911398932,0.821531320732821,0.825008963295347,0.514204502105713,0.020246982574463,0
IoTDevID_1,11,12,DT,0.858195290209939,0.826834224594863,0.876036042419029,0.826834224594863,0.841825227306556,0.848698239798538,0.525850772857666,0.031242609024048,0
IoTDevID_1,12,13,DT,0.854887933114735,0.823824339919672,0.887077943829639,0.823824339919672,0.833535101658536,0.845306876104429,0.53557276725769,0.022069931030273,0
IoTDevID_1,13,14,DT,0.856023506366308,0.825641681313798,0.874815007491764,0.825641681313798,0.830477033375552,0.846502739663791,0.495863914489746,0.020258188247681,0
IoTDevID_1,14,15,DT,0.855682834390836,0.825046258497479,0.882434873054585,0.825046258497479,0.841355266677516,0.845825793458997,0.528633117675781,0.020263910293579,0
IoTDevID_1,15,16,DT,0.834504393249017,0.802517460042312,0.853354499423705,0.802517460042312,0.811647104555152,0.823373598579344,0.485798120498657,0.020251750946045,0
IoTDevID_1,16,17,DT,0.831963548098624,0.80061659141458,0.871858085865842,0.80061659141458,0.81488623800224,0.820481984677384,0.523077487945557,0.020272493362427,0
IoTDevID_1,17,18,DT,0.863120839188633,0.833140176738661,0.891638055788353,0.833140176738661,0.848435614105773,0.85405203755469,0.464993953704834,0.028275012969971,0
IoTDevID_1,18,19,DT,0.847563485642096,0.816490147708003,0.878784183535708,0.816490147708003,0.834802920309491,0.837005914367625,0.47315526008606,0.022251844406128,0
IoTDevID_1,19,20,DT,0.851935442660648,0.820945444623134,0.886543688604958,0.820945444623134,0.830478353070854,0.842233748790494,0.517415523529053,0.020236253738403,0
IoTDevID_1,20,21,DT,0.85813851154736,0.827778026495881,0.884422471856907,0.827778026495881,0.844051697694363,0.848786607752617,0.505960941314697,0.02019739151001,0
IoTDevID_1,21,22,DT,0.866612726937217,0.836450047312014,0.886247849077097,0.836450047312014,0.850191531154318,0.857730957705661,0.466045379638672,0.020260572433472,0
IoTDevID_1,22,23,DT,0.865746852332893,0.83622650159497,0.891149979335865,0.83622650159497,0.850710586217147,0.856972447589278,0.495206832885742,0.020258188247681,0
IoTDevID_1,23,24,DT,0.852716149271104,0.821655345054128,0.870222530138462,0.821655345054128,0.835520117342325,0.842932437518457,0.524931907653809,0.020254611968994,0
