Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
sport,0.7906230871847437,0.08700259986648257,-4.2213853617080257e-14,0.09970371666242045,166.79928689454283,5.441339379725591e-06
TCP_sport,0.67932715236209,0.08187921804104382,1.3041780239942613e-12,0.1019134984382495,254.15889153764556,4.6065419176494085e-06
TCP_dport,0.3013850983080101,0.03195454340523546,-1.6938370843118503e-12,0.024311132584920247,203.63438993293283,-8.036529710676731e-05
TCP_dataofs,0.2932774329410757,0.013636041249595731,-2.131982402686875e-16,0.020554201824933123,2.020926089617172,-0.05727570552491582
pck_size,0.28413378420460184,0.04187826630536559,-3.1061942117619224e-14,0.03880591605209355,31.32986373143519,-0.0018883815774929037
IP_len,0.27874020918372133,0.04508717329630751,-3.038156132091862e-14,0.04011860965950317,30.957987451214116,0.0009841759399821994
dport_class,0.2585101995560944,0.03688315666789556,-9.417731497230033e-16,0.033346371938331176,54.59309731652122,0.0
dport,0.25791286142119196,0.03497974246370374,-1.9984930563372e-12,0.025586350714100262,186.78688778845344,-1.0186408711089312e-05
sport_class,0.254372086070326,0.015559203603625877,-7.500193707909233e-16,0.0217288326005109,23.309178858548826,0.0
IP_flags,0.18978785890269909,0.0037457363117635732,-2.6969538866699435e-16,0.004430173349892483,1.209818053968542,0.2181506620091321
IP_DF,0.10162350693277757,0.003140958740801532,-7.720178418144053e-17,0.0054525195012081066,4.366600181323683,0.0
TCP_window,0.09059005994359964,0.09703982469063907,-4.507124466838132e-13,0.06320699758812942,6.145998053440671,-3.385180434560081e-05
TCP_FIN,0.0881899077137004,0.002910202379834508,0.0,0.003672835437036103,42.349100257069395,0.0
TCP_flags,0.08627321279712102,0.008613041406808086,-1.6173483561091325e-16,0.005780480331388843,0.9588282532657649,-0.03265614616822804
entropy,0.07811916145757561,0.052457356085047355,-4.179940337291868e-16,0.04273279223529127,26.21890332529857,0.0018140480840169956
TCP_PSH,0.05185686159016763,0.0018451166330673366,-1.4400016304703363e-17,0.003337907182923554,30.348017621145367,0.0
IP_id,0.04948033851956226,0.06294944429669984,-6.929395518125626e-13,0.07294463014477708,9.184089400457127,4.319859081332603e-06
IP_proto,0.04645662016384572,0.0009252775283542611,-1.3146555899916374e-15,0.0025592153308984893,3.7390065222095146,-0.08809404226052675
TCP_SYN,0.035997262117906235,0.00132299311863527,0.0,0.0023269480883453537,21.92744721689059,0.0
payload_bytes,0.03226045719321473,0.05489224924184353,-2.7539560357727347e-14,0.059476882479310655,38.26859207916014,0.0007191821525675417
UDP_dport,0.03084779057552467,0.0026405595610628635,-3.0465597202534874e-13,0.0024553074773172633,1.0713877210934075,6.505114525837779e-07
UDP_len,0.03084779057552467,0.023771225379285194,-1.3492038838497157e-14,0.022994878766568295,1.4441898809128304,0.00010587497615058861
UDP_sport,0.03084779057552467,0.009592362091785343,-1.3463918776113425e-12,0.007595331170079058,10.227894475803373,-3.2487102240056554e-06
UDP_chksum,0.028207719001141714,0.027897505149728708,-2.2083286183725923e-12,0.02535695239324573,1.0274434104817312,3.1783872163954023e-06
DNS_nscount,0.0280185439207099,0.008543505680237554,-2.257958349585031e-17,0.007816902290403426,28.65818061088979,0.07651045221898718
BOOTP_file,0.02359979124098677,8.865207765224605e-05,0.0,0.00013853942878625018,11.363636363636363,0.0
BOOTP_hlen,0.02359979124098677,2.0842521260766486e-05,-1.267297227791051e-17,7.251436839758942e-05,11.363636363636363,0.0
BOOTP_xid,0.02359979124098677,0.0009294741173078347,-2.501045657088392e-09,0.0007750814377474493,6.09332167188049,4.2117860618631996e-11
BOOTP_sname,0.02359979124098677,7.788707182991178e-06,0.0,7.87638390186884e-05,11.363636363636363,0.0
BOOTP_options,0.02359979124098677,8.356226220262208e-05,0.0,0.0001691215101786325,11.363636363636363,0.0
BOOTP_htype,0.02359979124098677,5.099372487138104e-05,0.0,0.00016011338600831307,11.363636363636363,0.0
TCP_chksum,0.022557509987621852,0.0432092964088556,-6.971203623011356e-13,0.039076215744351564,0.604472455341959,-1.0510236610820586e-06
IP_ihl,0.019971055919575396,0.0012126959340107452,-4.677643454326044e-16,0.0008983817417567416,0.05939832591434281,0.0
IP_options,0.019074631387802056,0.0010848773589104221,0.0,0.001794120778374881,19.96806722689076,0.0
TCP_options,0.017563151498625605,0.0012040294667967808,-1.8066818760164676e-17,0.003743783009646074,4.244933078393901,0.0
TCP_ACK,0.017322731210329817,0.002599125003315591,0.0,0.008274972211324765,5.168504352413634,0.0
DHCP_options,0.016495842680319034,0.00011032617027735355,0.0,0.00012754939677757374,5.844528301886793,0.0
TCP_seq,0.01564690479488813,0.08211435680508009,-5.047258142495659e-10,0.07613804744491662,1.4035613586558058,-7.206864452279968e-11
BOOTP_op,0.01559565586090503,4.4912115469578255e-05,0.0,6.671811552171088e-05,7.392307692307693,0.0
TCP_ack,0.01557683395894003,0.05253024479445049,-1.9526107825448526e-10,0.056366096512426356,5.088627328838077,1.557006651925804e-11
IP_tos,0.013333756195409573,0.0013800751770539732,-5.966665021857372e-16,0.002085201136695703,11.73345288197622,-0.0035372955111152163
TCP_RST,0.009514244294351465,0.0013090179577326328,0.0,0.0016787700220127122,9.431858407079648,0.0
Protocol,0.004879687192441635,0.031824810008036615,-5.968101191093332e-16,0.03874009766800763,0.06025776557404963,-0.006709649021802649
DNS_qdcount,0.003556607808811768,0.007683758010044198,-3.253542361685258e-17,0.0073956162786137526,9.899415204678359,0.0
DNS_ancount,0.0024104750391840107,0.005530884747980112,-8.953748676811078e-17,0.004640026046802991,0.646821844225605,0.029370634586128815
Ether_type,0.0015573304160534428,0.00038101359920923885,-4.028676063838273e-13,0.00023114975793588386,0.17561304158212324,-2.4452160773291357e-05
