Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
TCP_sport,1.5102250569977813,0.08840592963336903,-5.422649606083258e-13,0.07955315194046454,9.239614098758807,-2.7441696146690883e-06
TCP_dataofs,1.4202925988448971,0.04296006774623816,-7.931336653504694e-17,0.0672340153785837,6.670480817557394,-0.1748709626655134
sport_class,1.4049664182596449,0.03405524378960329,-3.3796793106793443e-16,0.04168210112792863,36.81560951933625,0.10353020535684894
TCP_dport,1.160399745192311,0.06138605264390891,-4.807015201969935e-13,0.06585934808262563,58.386622854785145,-9.975860124359273e-06
TCP_window,0.6391341836569169,0.07046906025109816,2.5074683512138e-13,0.06494341106698445,213.70872944990447,2.9013358671498628e-05
dport,0.590353581273761,0.052455449324295474,-6.376595830963067e-13,0.054056167977813395,69.61513715341981,-5.078275866536998e-06
dport_class,0.2741784404274071,0.03888247312875575,-2.458617140380039e-16,0.045885959985397864,27.102685586739618,0.16331148657965397
IP_proto,0.26808061177782017,0.0035689484171875898,-6.17291587409212e-16,0.0028161769122606903,15.599468717376213,-0.08360043303284302
TCP_SYN,0.2324091040129745,0.013441536581149093,0.0,0.024999075350781084,219.60746887966806,0.0
IP_flags,0.22700642179430813,0.0015184126250832744,-1.2143457854913323e-16,0.0031103666045726517,2.7629955947136695,0.0
IP_DF,0.21513126231886717,0.0015852753066368096,-3.3855706244349703e-17,0.004230106127315208,7.342961209251529,0.0
IP_id,0.20044595513521954,0.04854203621445877,-2.3533697892705753e-13,0.0429631003008539,25.24587244737256,2.188897744697549e-06
sport,0.16872785034004387,0.11628792866196322,-1.2006710444865774e-12,0.08606900072311643,30.144036634189835,-1.054425911839242e-05
UDP_dport,0.16588439563859833,0.004639883721830315,-1.5695806289931327e-13,0.002406892071092766,16.04368480023646,-0.0008918669457797352
UDP_len,0.16588439563859833,0.009227370533180951,-7.253415143492598e-15,0.008846583575924003,36.73374202561168,0.001338026029894104
UDP_sport,0.16588439563859833,0.02232302832372165,-6.584060838782518e-13,0.019562418228280583,36.542786308507345,1.5489109976155137e-06
UDP_chksum,0.1600779046224547,0.008183038186287055,-1.1084495261254127e-12,0.006015397078316726,37.993710141398694,-1.1953452526791955e-06
TCP_options,0.15941362566029588,0.0038498791763176723,-6.122457467854851e-18,0.007536197020045714,33.592068392305926,0.0
TCP_seq,0.12223101502277141,0.04545232711410178,-2.4503663982514734e-10,0.03865877444775001,15.919801513817418,8.929622238982576e-12
TCP_chksum,0.12181229382023007,0.030952209363364222,-2.2057922568163182e-13,0.02856472177170322,14.229569888395794,-7.903030015819424e-07
IP_len,0.09415567762283407,0.0336653760609754,-1.164047033872967e-15,0.02788143129521483,57.0064661991537,-0.00022878571712465324
pck_size,0.07359041114611002,0.032690007440102704,-1.4888511029364796e-15,0.031028706899192925,55.0824854033435,-0.00019604774698116638
