Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
dport,2.2938734695462264,0.054863242814227046,-2.397754859491038e-13,0.0538744052094051,61.48801515514157,-1.6124316080419617e-05
TCP_dport,1.8091042617092588,0.04484276812413341,-1.749024158003479e-13,0.06708973273015598,52.08302878133799,-5.768423582245089e-09
TCP_sport,1.7942459333645602,0.10831981485178813,-3.219000464666801e-13,0.07998564018439401,140.71199594507624,-1.7915253979764835e-05
sport_class,1.724452247246671,0.04531479793945936,-1.3749913534143672e-16,0.04104153552321814,23.284381471940318,0.17714639863108458
sport,1.3846590895631834,0.16226704127193894,-6.032109149938602e-13,0.11346013710531924,203.36926815642119,-1.2925099682959526e-05
dport_class,0.8241103383325125,0.03490349062980459,-8.872183463395152e-17,0.049871806242151574,38.91481346013175,0.09778550397280251
entropy,0.38443460552717734,0.05837474975455032,-2.9117151686711136e-17,0.053415299565101874,121.30281628564863,0.0
TCP_dataofs,0.3274805569447598,0.024137732874310622,-4.0620440972181655e-17,0.029788270605219477,2.9412027093478565,-0.08758949033324621
IP_len,0.2804007022937849,0.04789672680758621,3.0321742250390843e-15,0.0545663223118002,307.11920381671507,1.8007802418621365e-05
pck_size,0.2711740769356226,0.05161619582303547,2.930291461832944e-15,0.044629594546067686,303.7080425739356,-0.00030458708669319715
payload_bytes,0.2619159215158636,0.045317974798467206,3.556741682701682e-15,0.04846923473048057,374.0812919838967,0.0002827222859423949
TCP_window,0.18229311961966493,0.027723576926032105,-4.7195993795582996e-14,0.02773695319712612,0.917287195785661,1.387205467657247e-05
IP_proto,0.117653219305691,0.0036475302635905517,-2.3958354536401537e-16,0.004329859930896774,7.835057011424805,-0.12898792623738095
IP_flags,0.09941925080725235,0.0016438680658717448,-4.730710054961384e-17,0.0028047201373891818,1.3406662532116687,0.0
TCP_seq,0.08694306446613473,0.05126048411742014,-4.10812076246372e-10,0.0467760028517927,0.012289980686956727,-8.260071902131457e-11
TCP_FIN,0.08209220978852533,0.000956552329390921,0.0,0.004938911936625129,39.934042553191475,0.0
IP_DF,0.08011500270179302,0.0018088653774692106,-1.304834932769499e-17,0.003366830959071998,4.4556291390728475,0.0
ICMP_type,0.06627368425428398,0.003469515968823699,0.0,0.006347059461519602,80.68428792569662,0.0
UDP_chksum,0.06506061628727088,0.008672218929400895,-4.2702009132124473e-13,0.007828468468857845,19.60040902680209,-5.0848519623016405e-06
ICMP_id,0.06355794848580332,0.008501684934849861,3.4413334918815193e-15,0.005396994944711317,30.90284261485459,1.6646973171124645e-05
UDP_dport,0.06205872862796795,0.0037917290601047486,-6.487307014875599e-14,0.004838463508387218,12.70146741575678,-0.0005084705348873728
UDP_sport,0.06205872862796795,0.02665171527029154,-2.8131086852718033e-13,0.020631833681139855,63.98424014993985,-3.7890571129811667e-06
UDP_len,0.06205872862796795,0.02068454048744362,-2.353910832786484e-15,0.016305849671054442,0.4941404436694976,0.0026512186378706433
ICMP_chksum,0.056474679675212344,0.004503797207180967,6.46600381479823e-15,0.004270900210983708,46.971404888583784,1.5159919622355434e-05
ICMP_seq,0.04354790432337661,0.0025154757327340324,0.0,0.0020486324887638665,14.008333333333333,0.0
Protocol,0.04329400239463284,0.020732025956894173,-1.254964462229375e-16,0.026977531161140014,11.488824638592071,-0.015987924851151906
IP_ttl,0.04057333047594738,0.010274675190580673,-2.7531376696793908e-15,0.023472446057875285,57.52893216569951,-0.007058120169821682
TCP_options,0.0404300208223058,0.0018145218980421636,-2.9114809505733695e-18,0.00548582729693565,10.00775420629115,0.0
TCP_chksum,0.037560681496873374,0.02437496937170023,-1.0975812201343024e-13,0.02297264774483881,2.865488394236227,-3.4297927143108024e-06
TCP_flags,0.03725992224117866,0.005178662837640828,-2.9273036716036843e-17,0.011937343494243092,0.5218050065876153,-0.09541491088886564
IP_id,0.032878773960718866,0.043022709430783936,-1.9212147558409302e-13,0.04085308577055447,0.07280898353071416,-7.210715133997528e-06
TCP_PSH,0.023687007495196304,0.001128799012645652,0.0,0.008439270770030158,14.617391304347809,0.0
Ether_type,0.019562054685934697,0.0003176893186794567,-7.231206448997222e-14,0.00024033427601175317,0.47971569248871954,-2.9931000693361593e-05
DNS_aa,0.006842001686742444,0.0006046147368605101,-4.272366852454508e-18,0.00345847677488295,81.0,0.0
DNS_qr,0.006602574897345731,0.0007472832005461774,-4.198523474852661e-18,0.0029393924499999907,79.6,0.0
