Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
IP_ttl,1.5693866443415014,0.13362965504940094,-2.3028623308069315e-07,0.13488319539716384,28.0787317800184,-0.00027772908114698724
sport_class,1.3373925252189314,0.06200008373043236,-2.4777634350260268e-08,0.07193786047926037,45.903900096061435,0.0
sport,1.294209801970178,0.09416669875340851,-2.233993927708833e-05,0.07476175189875903,214.2613607748184,2.2433812537412455e-05
TCP_sport,1.2875503299472804,0.13644901509694907,4.813883618412014e-06,0.0877492560266629,340.4617385797961,1.8431792237850365e-05
TCP_dataofs,1.083521747004116,0.03203984347111302,-1.4052095567286356e-08,0.0703495833624402,5.260389268787354e-06,0.0
TCP_window,1.070932168375422,0.03824193868009003,-2.2149220067994434e-05,0.03236887411459564,4.001825489274436,1.902129829298854e-05
dport,0.9953469534059262,0.10887402295302469,-4.424493488702273e-05,0.0667620298817456,9.136875247530766,-3.1112034923128296e-05
TCP_dport,0.9644814104118288,0.11390132772129892,-3.7964257208123965e-05,0.0464364268633979,5.517679659084392,-2.9317009789464734e-05
TCP_chksum,0.7775092126625265,0.004658280601167794,-5.394235992279457e-05,0.004125556189711169,7.46445752122961,-5.532128667702216e-07
dport_class,0.5384337548144001,0.04510163293328989,-1.9259881081565835e-08,0.09022632736829778,63.88812154696159,0.2973987332222184
TCP_ack,0.5037722779723794,0.05397689300543135,1.1958611655220502e-09,0.04412462830643113,175.47608035017456,3.904407939325184e-10
TCP_seq,0.5011752572833892,0.02262361045497081,0.0,0.02307988820814695,26.27703807254212,3.234039102368225e-10
TCP_PSH,0.42150454220154876,0.0019889660318363773,0.0,0.010282820333729256,157.38419618528616,0.0
IP_id,0.26831912779072065,0.060800216924694846,-9.889138598155595e-05,0.09625648795690944,166.81529865842668,-0.00034469125913322047
payload_bytes,0.2448620240442468,0.018548455162676336,-7.690138125870609e-07,0.02659261120122497,44.08952726815946,0.01647662220765509
TCP_flags,0.22976270194145754,0.013223207632813427,-7.739637121277749e-09,0.01941961440919876,27.279100803316936,0.0
TCP_ACK,0.1828179438817808,0.00917577317539138,-1.0226491871289286e-09,0.01865604086187554,89.89942196531791,0.0
pck_size,0.14074534784158335,0.014065911486979256,-9.007414382587824e-07,0.018042897497793572,35.7299261215339,-0.008027662709338896
IP_proto,0.11250641974678853,0.0,-3.2690588267551323e-08,0.004063702354709212,20.060095646469357,0.0
TCP_options,0.11250641974678853,0.0035886455481417066,-1.4469704563557578e-09,0.01795339973795797,53.470318021201436,0.0
entropy,0.09800549040777434,0.004652966619348403,-8.103421955893322e-09,0.008996752915094745,0.15144134567920095,0.011734601357060318
IP_len,0.08450643591314964,0.007067524390197888,-8.896172941672151e-07,0.010756177736697946,35.14479571899302,-0.009274315704175095
UDP_sport,0.07723622028869587,0.007141539425839823,-2.7153822895500197e-05,0.001727926630838552,38.21266831808942,0.0
UDP_len,0.07723622028869587,0.007105113864775958,-2.6915806799347667e-07,0.0005488060326769997,40.39015384615386,0.0
UDP_dport,0.07723622028869587,0.0023960560802040506,-6.280677678898645e-06,0.00025878979306868976,8.842917936991867,0.0
UDP_chksum,0.07546078113828925,0.0001836106126949768,-4.64193473397381e-05,0.002501079631130954,65.00668886106105,0.0
TCP_SYN,0.0099886959332631,0.0021887696022852023,-4.984393461970522e-10,0.004053666571898539,49.39999999999999,0.0
IP_flags,0.008400548112893714,0.0005404161766666157,-8.819186144992606e-09,0.0025643792859688574,1.4720994475138192,0.0
