Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
dport,1.0555093614242501,0.09474926247902377,3.720173700606871e-15,0.056174414479184163,12.523326796039473,4.084928556871078e-06
TCP_window,0.67243517592809,0.0912138879144402,-7.904731482673911e-14,0.035437887586709876,50.10010828564933,-0.0004258115733217445
sport,0.6252181025743766,0.09419972667165893,-3.1221680678248124e-13,0.09019786150857959,24.86390254996,-1.2925262806049223e-05
sport_class,0.5716341898037294,0.030863797377354108,-9.623919112322095e-17,0.04701911409932584,9.607202086589092,0.2503799763640321
IP_proto,0.3907192116310337,0.007845448353608115,-1.5872702916019666e-16,0.015877435520375828,25.395508564394092,0.0
TCP_options,0.3283273654801216,0.005280027378265218,-3.0936123240124875e-18,0.01727523612356906,92.35602094240838,0.0
TCP_seq,0.30979578447605,0.024423126323532097,-5.979495112435076e-10,0.018422131866427032,54.37934246448681,-3.813240924006476e-11
TCP_ACK,0.2959889622605714,0.0058140599956885254,-2.257506919337145e-18,0.009979730466245378,93.76151603498542,0.0
IP_id,0.2737280625360887,0.01857276437652295,-1.7811231505633894e-13,0.020299455275646333,51.810525119718456,-4.859982309292811e-06
UDP_sport,0.2351831401529553,0.037739726293598445,-1.1289734481904034e-13,0.03403265508799233,110.43898674360003,1.0240744445569806e-06
UDP_len,0.2351831401529553,0.018471127530495332,-1.7030038601284366e-15,0.01281130117841826,41.956596904054294,0.0005625706763135442
UDP_dport,0.2351831401529553,0.09575188383135926,3.710819087302747e-14,0.05018798282518332,319.9755810660601,1.7744482489918422e-05
TCP_PSH,0.22071069473097682,0.0020783559012193106,0.0,0.006868227361332521,91.1027027027027,0.0
Ether_type,0.17018428523699616,0.005924999178971448,-4.0494533367149545e-14,0.002559858238226599,18.218172710903687,-6.630771657123655e-05
UDP_chksum,0.15155816915447506,0.018878329813388953,-2.8750479030049996e-13,0.01935137397541762,45.311843950543846,-5.112343949101894e-06
TCP_sport,0.13191757731127496,0.0625909278760084,-1.9931946196344094e-13,0.07217319486686023,163.29809238690729,-2.904075857585156e-05
TCP_ack,0.13022078271127363,0.01222174012820064,-4.123001467845737e-10,0.007715473269957935,48.96532988712987,6.411666411218505e-12
EAPOL_version,0.12031092193577046,0.0023159964719937005,0.0,0.0028719118625558297,64.47815126050422,0.0
EAPOL_len,0.11878216222513166,0.0034218458868145677,1.6778747750058734e-17,0.004798865879744501,118.77025349759637,0.02534563904699419
EAPOL_type,0.118689159683536,0.0025688819350269555,0.0,0.005090021783289331,130.9898305084746,0.0
BOOTP_flags,0.1150534971576849,0.007497321492789197,-1.2614894503607212e-17,0.008416178137292018,81.44437869822487,0.0
IP_flags,0.09658581428774667,0.003569761874156408,-3.5347655161205033e-17,0.006640667183666615,3.051681468915263,0.0
IP_version,0.09532253644342238,0.002016163093912369,-4.9923114497317425e-17,0.002922973574786507,3.589619911248296,-0.10951858657672128
IP_ihl,0.09273592580539892,0.0017377915801403436,-6.347345472874053e-17,0.0028375884896833015,3.3673458664923754,-0.3596228395048369
TCP_FIN,0.08948551219331949,0.01116404292970763,1.809777032271438e-18,0.02247605277478061,76.77218543046358,0.2663057853053616
pck_size,0.08385259105088079,0.028061468659841108,-3.367609002839946e-15,0.03246568010017997,9.022738500159665,-0.0017713187269763103
TCP_chksum,0.07710956879930782,0.014053447979791063,-1.0240347107990931e-13,0.007563156147859152,42.95093911616646,-2.3418205643504906e-06
BOOTP_op,0.0612836411698911,0.000707623546196576,0.0,0.0008240230789001835,20.4448275862069,0.0
LLC_ssap,0.05091521722581954,0.0026178511393012273,0.0,0.0027315504082554985,58.18181818181819,0.0
LLC_ctrl,0.05091521722581954,0.0014220975950543847,2.339666015556192e-17,0.0033735187882978413,58.18181818181819,0.00316904659623082
BOOTP_file,0.050081948151269456,0.000628951989405552,0.0,0.0011892230472030042,51.85714285714286,0.0
BOOTP_xid,0.050081948151269456,0.005584457115122422,-4.5379896383009414e-11,0.0035170266988933723,28.870565447370513,2.9837018088486007e-10
BOOTP_hlen,0.050081948151269456,0.00041227109709048135,0.0,0.0011410018872612838,51.85714285714286,0.14701138641746986
BOOTP_htype,0.050081948151269456,0.00047271703512419543,0.0,0.000991867671737179,51.85714285714286,0.0
BOOTP_options,0.050081948151269456,0.0002514334157238533,0.0,0.00042989667087967856,51.85714285714286,0.0
BOOTP_sname,0.050081948151269456,0.000992826677359419,0.0,0.0008459580637344392,51.85714285714286,0.0
dport_class,0.046874310680475595,0.048102178459237095,-7.16547797729306e-17,0.06299194492548618,2.830747888616635,0.0
Protocol,0.045263519665750596,0.014537412367645108,-8.132600156083188e-17,0.015580245241987175,1.8054736842105135,-0.003827047037901064
IP_len,0.03842709971735477,0.027233034084597967,-3.3285365805637796e-15,0.029073952516196745,10.869426303157374,0.0019267995884516447
TCP_dport,0.032246042401750885,0.029560152875915246,-3.3388017172420584e-14,0.03335581292670294,19.5508076666572,4.784595706266839e-06
IP_ttl,0.03050082925322848,0.014209077371896472,-2.0625625211849895e-15,0.03576221697595054,33.849190477957194,-0.0027076460071466827
IP_DF,0.029817760283916844,0.0048061429483313624,-1.008528371144645e-17,0.00688763454074885,2.542538238941698,0.0
DHCP_options,0.026355574527261134,0.0008571580360918124,0.0,0.0009338788486020646,13.225602968460109,0.0
DNS_id,0.023811001538878867,0.005969568693038677,-1.0174316166289227e-14,0.0024685949090934183,2.860816470095243,-0.01182514048785531
DNS_rd,0.02272000947695116,0.004680681931630102,0.0,0.008043805638382185,19.5716738197425,0.0
TCP_SYN,0.013547895742192475,0.0011109709985602841,0.0,0.0035476935983554288,8.131288343558282,0.0
entropy,0.012426708661002163,0.06072581496318939,-5.277581064102172e-17,0.06980710750217475,1.798033739994755,-0.049622585597139515
TCP_dataofs,0.008404658411774468,0.0162832701474856,-1.6071018198790906e-17,0.026812037977716047,36.07845826265828,0.31665835353223637
ICMP_type,0.005849268330938156,0.00044431434760189346,0.0,0.0005593876123715601,1.8891566265060233,0.0
DNS_aa,0.005259770008911284,0.0033050766661530196,-3.554064082328464e-18,0.004495715868979191,63.79999999999998,0.0
DNS_qr,0.0049945244601073135,0.0018843886967549362,-3.464933948672504e-18,0.0051192530192490085,62.19999999999999,0.0
DNS_ancount,0.003606688742826976,0.0018774078810117555,-1.775917914450588e-17,0.0008373940324827027,19.924999999999994,0.0
TCP_flags,0.0034427064858798444,0.02062368180288177,-1.7067685166860127e-17,0.023454789915976014,19.0312074250681,-0.16560435130589637
payload_bytes,0.0025509582843896653,0.020112723990108997,-2.9483706896394386e-15,0.02406749590165152,9.352352764732927,2.5116894474410838e-05
DNS_nscount,0.0017224818786921335,0.0006290515957736001,-1.0261106644804564e-17,0.0020071724143686685,15.349999999999998,0.0
DNS_qdcount,0.0013820857393075665,0.002292021109786683,-7.553778823289785e-18,0.00841803709842652,7.364929693961951,0.0
ICMP_chksum,0.0006008769244076423,0.0002255653045272244,-5.591179557162835e-15,0.0001297110603867568,0.10405325375926004,0.0002590701817806634
IP_tos,0.0005902746555493283,0.0017431777269269683,-2.0858391305079392e-16,0.0027916486150920466,13.432518815052042,-0.0033847419925667785
IP_options,0.00046417493102527503,0.0017472224099767963,0.0,0.002876207242787114,19.2,0.0
TCP_RST,0.00032989065376901944,0.00038550098221222165,0.0,0.0017867633539151535,16.2,0.0
ICMP_id,1.442670385177151e-05,0.00013405083334591097,-4.6474345840557286e-15,0.00013069214801552355,1.566741159458394,-0.002480530229062587
ICMP_code,4.993610264188324e-06,0.00027703899588066083,0.0,0.0004941979647137126,7.61904761904762,0.0
ICMP_seq,4.039853253449147e-06,0.00010956630721046695,0.0,2.2086013181757618e-05,1.2,0.0
DNS_arcount,7.975499796561763e-07,7.693688199804707e-06,0.0,7.842595169562115e-06,0.6666666666666665,0.0
BOOTP_secs,4.983017895775396e-08,9.911846141040257e-06,0.0,2.6183563384689696e-05,0.19999999999999998,0.0
BOOTP_hops,0.0,0.0,0.0,0.0,,0.0
ICMP_length,0.0,0.0,0.0,0.0,,0.0
ICMP_nexthopmtu,0.0,0.0,0.0,0.0,,0.0
ICMP_ptr,0.0,0.0,0.0,0.0,,0.0
DNS_ad,0.0,0.0,0.0,0.0,,0.0
ICMP_reserved,0.0,0.0,0.0,0.0,,0.0
ICMP_ts_ori,0.0,0.0,0.0,0.0,,0.0
ICMP_ts_rx,0.0,0.0,0.0,0.0,,0.0
ICMP_ts_tx,0.0,0.0,0.0,0.0,,0.0
TCP_urgptr,0.0,0.0,0.0,0.0,,0.0
ICMP_unused,0.0,0.0,0.0,0.0,,0.0
DNS_z,0.0,0.0,0.0,0.0,,0.0
TCP_reserved,0.0,0.0,0.0,0.0,,0.0
LLC_dsap,0.0,0.0,0.0,0.0,,0.0
IP_Z,0.0,0.0,0.0,0.0,,0.0
DNS_tc,0.0,0.0,0.0,0.0,,0.0
IP_frag,0.0,0.0,0.0,0.0,,0.0
DNS_cd,0.0,0.0,0.0,0.0,,0.0
TCP_URG,0.0,0.0,0.0,0.0,,0.0
DNS_rcode,0.0,0.0,0.0,0.0,,0.0
DNS_length,0.0,0.0,0.0,0.0,,0.0
TCP_ECE,0.0,0.0,0.0,0.0,,0.0
TCP_CWR,0.0,0.0,0.0,0.0,,0.0
DNS_ra,0.0,0.0,0.0,0.0,,0.0
DNS_opcode,0.0,0.0,0.0,0.0,,0.0
IP_MF,0.0,0.0,0.0,0.0,,0.0
