Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
TCP_dport,5.397844416096458,0.08562626606156153,-3.90164548719435e-05,0.07077897794558653,190.33755401020073,-0.00010444461321070562
TCP_sport,3.0038983302835414,0.13402159471083233,4.599543065764327e-05,0.09468731387574023,616.384812128516,1.6615697021342245e-05
dport_class,2.967338560795622,0.07024235736383405,1.2115607039787967e-05,0.10166883870648719,16.14708627182746,0.37629992653759115
dport,2.913788991787192,0.07492637028418613,-9.239854277725713e-05,0.0756460052831175,200.28187137094028,-0.00015126156691256268
sport,2.8546460314261513,0.09442532041445174,3.688222844314002e-05,0.09030454702542456,379.29078247779836,2.0860066356228106e-05
sport_class,2.6132189465143356,0.02662410795594544,-5.613327055692799e-06,0.040050022860850285,67.89270338889506,-0.14965479045102964
TCP_options,1.0144796373519338,0.003971199380236381,-3.0220641453445573e-07,0.01323847204449425,103.94359207830644,0.0
TCP_seq,0.8957137163779568,0.04040865791878172,0.0,0.03866487047089592,57.55766390133987,1.3663889380497114e-11
TCP_flags,0.892170246774905,0.016979996228976214,1.072188566226564e-06,0.016900221580289546,67.30939008042898,0.015752779347355778
Protocol,0.8704441982184173,0.07089919117671346,3.312241575380997e-05,0.05762724225912219,43.62421875503688,0.052402929194740176
IP_ttl,0.8693749824624657,0.005811771301499089,-0.0001841292078434327,0.00823948997532607,24.278896433285908,-0.0029181579890697838
IP_proto,0.8158520859742114,0.0015889791094447442,-4.660066602423851e-06,0.006925145588008613,36.81958883062353,-0.05060470098251463
UDP_sport,0.7900731132536517,0.0034387400389358884,-9.113202215246225e-06,0.0022447249815146396,58.28225611418684,6.2437625190684635e-06
UDP_len,0.7900731132536517,0.00398748961221706,1.707678627381942e-05,0.0023714629760765776,71.1352668378701,-0.0014836593440973342
UDP_dport,0.7900731132536517,0.003084536102021349,-5.338208790524156e-05,0.00038677936175757677,17.10056435589993,-8.815211207427214e-05
UDP_chksum,0.7821514034686902,0.00313399151997978,-1.6805231306700586e-05,0.003990496212195741,116.45307509731144,-4.1882398908212e-06
TCP_ACK,0.38261610222606574,0.0029025334679058253,-2.44289654400048e-07,0.012037380058536627,84.09390428211591,0.0
pck_size,0.3824251632230266,0.024078455542396023,0.00046162344333797455,0.023512055767100085,1.1188490639672175,-0.0013315708628599734
TCP_window,0.3553509302296545,0.07517765707395896,-2.0517355752898166e-05,0.0690938068416106,7.155737571009191,-7.205825956972431e-06
IP_len,0.32900818399514203,0.027764803643539854,0.0004641324648917118,0.02232539309243029,1.4013039544007626,-0.00179193774726674
IP_id,0.2731755152624928,0.030888340777538575,-1.2747531159268454e-06,0.03320364174129851,34.159486110992376,7.668057342445341e-07
TCP_chksum,0.2592485123100743,0.028225849910519282,7.372503977194024e-07,0.023932335687963716,44.31971275819893,6.481739013054158e-07
TCP_dataofs,0.12407810117493194,0.01810734007587533,-1.4611658984113337e-05,0.030453912089691105,12.991995803042844,-0.10198134089465528
TCP_RST,0.08312899761016912,0.002371542366942634,0.0,0.0046769200996191855,97.4235294117647,0.0
DNS_rd,0.0829099845534584,0.0003930914675339282,0.0,0.0005380918891258839,31.370297029702964,0.0
DNS_id,0.08030763424526043,0.00040870482047485523,-0.0001913363743610401,0.0007182323677042508,3.5692429650322737,3.409568275026575e-05
TCP_SYN,0.05150328250746122,0.0017818758875276094,-7.029597674083159e-07,0.003852807827200747,29.593599999999995,0.0
payload_bytes,0.028571349146119113,0.07759276947710847,0.0005867394612779626,0.08552087678298141,1.5728939658390564,0.0038485101512208174
TCP_PSH,0.025367402921116878,0.0024879974441340434,-3.4492425709265543e-07,0.004784001452213518,17.986861313868612,0.0
TCP_FIN,0.011179809005840197,0.003152995468194223,0.0,0.004327034295240559,7.559550561797748,0.0
IP_DF,0.009771922859031048,0.0006980938993656462,0.0,0.0030716137138790877,8.420587169264255,0.0
IP_flags,0.009771922859031048,0.0007060841277845216,-1.4934293278805385e-06,0.002119476951962738,3.4115232486595914,0.0
DNS_aa,0.00550265985044012,0.00013326570011060548,-6.347681518031689e-08,0.0006615537944740839,72.79999999999998,0.0
entropy,0.005493878931552102,0.03285911586894036,2.9719437898459396e-06,0.01896204445683583,5.484340385130814,-0.02271186172010225
