Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
IP_ttl,2.8310973717951002,0.12692492519030726,-3.80547335200576e-17,0.12982178761765936,323.6276348471299,0.009828464262322726
IP_flags,2.3272588941810426,0.13522868379299863,-3.7915503593893805e-17,0.12315287978555615,128.9369118159637,0.0
IP_DF,2.2082722111126585,0.1317441370468458,-1.6205980935731406e-17,0.24828247266419182,505.8,0.0
TCP_sport,0.9994742620830721,0.05449609964764014,8.6885369210708e-14,0.03175091091653961,187.7197728061848,9.992035098599134e-07
sport_class,0.9818196711634946,0.020636606859372197,-9.140411404180599e-17,0.02001384276059909,4.008232139415199,0.0
sport,0.8830320603571562,0.06779288522213245,-4.606611281889324e-14,0.0358605405479961,107.00639549516033,-4.696026823043882e-06
TCP_window,0.8285463786589449,0.029895459587744738,-4.3119178724678456e-14,0.014708709269205762,0.020503624324057414,0.0
dport_class,0.7974723924844187,0.031985580957651666,-1.0739137935570127e-16,0.02728973183910746,84.51828083084233,0.0
dport,0.7926511115634067,0.03841839538595973,-1.8516455421137862e-13,0.01039708528274121,109.64087501368937,-0.009615441757259969
TCP_dataofs,0.6094329724805653,0.01499934981265578,-3.3997454099010775e-17,0.0294277509070385,4.647384615384611,0.0
IP_len,0.4598234168530301,0.015356062606734883,-2.113498533309009e-15,0.011846490790374021,0.06664716893978491,-0.0006991689105626662
TCP_flags,0.4111303524030125,0.01131385703778405,-1.7144120295355964e-17,0.007954638842315282,11.792096649980747,0.0
TCP_PSH,0.40888134676087073,0.006723606698723312,1.6013848328339753e-18,0.017565241564363274,172.9745019920319,0.0
TCP_dport,0.31559286157477556,0.009231201903308088,-1.5282407398445347e-13,0.007517179865137455,102.55885675552145,0.0
IP_proto,0.288015697292913,0.012466247130533983,-1.424938412432169e-16,0.015188499637233089,16.31544078826139,0.0
TCP_seq,0.28236892389536117,0.018802520665409748,-2.0353487086819773e-10,0.014395479069412145,34.35411939527725,0.0
IP_id,0.2383101926582504,0.049034492509072145,-3.230502633194115e-13,0.03702389348446973,183.27304435808617,-0.015527409845596524
pck_size,0.2368274514243378,0.011201362515670308,-2.132477501437821e-15,0.00928013847310695,0.25961177717223555,0.00010402259637587493
UDP_dport,0.21786858495595096,0.03205327911049831,-3.2340480226925116e-14,0.004044332496921248,10.330954119413613,-0.008478321654099502
UDP_len,0.21786858495595096,0.007789110489880842,-1.5460455662731002e-15,0.007542455152664008,15.390356105780128,-0.00091826189874112
UDP_sport,0.21786858495595096,0.017888942045769556,-1.3295148202960122e-13,0.012384597480285357,22.621722895714036,-9.91093886482684e-06
UDP_chksum,0.2111636770860173,0.008007308947510578,-2.472476713725287e-13,0.002669449091139216,35.135702540404125,-4.332950465048453e-06
payload_bytes,0.19728494346618064,0.0110819623691005,-1.7134829849193327e-15,0.01272067760318615,0.6460088104248456,0.0005368239111499569
BOOTP_flags,0.14918114509400382,0.0019381910345797285,-1.1186925985797374e-17,0.005329958479968343,26.49615384615385,0.0
Ether_type,0.14669325868410762,0.004733765429025372,-2.8473727972123203e-14,0.004674863160133071,17.369675837790275,-2.762485385479341e-05
EAPOL_len,0.132844361529948,0.002463839069755066,8.045432198816155e-18,0.003281878325346323,84.24919428884826,0.008844631961849697
EAPOL_type,0.132138793737428,0.002318176287703151,0.0,0.0046531445647829675,88.99101123595509,0.0
BOOTP_op,0.1267698340607063,0.0013193552309456002,0.0,0.0031281785586446055,31.5375,0.0
entropy,0.12437786370839235,0.015618562878058725,-3.800652431653309e-17,0.016835065755244315,9.021214064931383,0.0
BOOTP_file,0.11091453352826593,0.0010754567593186718,0.0,0.0023534021531124256,73.62022471910113,0.0
BOOTP_hlen,0.11091453352826593,0.0025016558979136334,0.0,0.002054223230551761,73.62022471910113,0.0
BOOTP_htype,0.11091453352826593,0.0016552237823252672,0.0,0.00341816168310186,73.62022471910113,0.0
BOOTP_options,0.11091453352826593,0.0028502718794409187,0.0,0.003313756764407275,73.62022471910113,0.0
BOOTP_sname,0.11091453352826593,8.761742536193475e-05,0.0,0.0025739374494585,73.62022471910113,0.0
BOOTP_xid,0.11091453352826593,0.005610120488565911,1.8358169229573614e-10,0.00446905148084901,67.10560068609645,2.5636167692719453e-11
Protocol,0.10290575027719379,0.006438220171118436,-7.439500771732386e-17,0.005626286676668214,6.740833068564537,0.0
TCP_chksum,0.10143066319009411,0.011267326237241686,-8.970320815422151e-14,0.006699339355665368,5.726903266747221,0.0
IP_version,0.09634479490071929,0.0030981159963607723,-4.3085046911618787e-17,0.0037252164020162445,2.273667809286366,0.0
TCP_options,0.0943875916578403,0.007525723729550843,-2.703794518621741e-18,0.020527421821481484,12.423198594024617,0.0
IP_ihl,0.0936318718646333,0.0024300803510045044,-5.4465364555495366e-17,0.004466808428652239,2.1404544607934355,0.0
TCP_ACK,0.09282068253962365,0.010256753101710904,-1.6868685563038372e-18,0.006340301846495845,15.195348837209302,0.0
DHCP_options,0.07310591399181299,0.0014249211002066253,0.0,0.0020546903757320406,44.631034482758636,0.0
TCP_ack,0.04280645421302856,0.004010869413327271,-3.616217585551293e-10,0.0012337178115776363,5.900021285426242,2.641160616160375e-12
TCP_SYN,0.015295368568984722,0.00043899158536626453,0.0,0.00034868566151946486,5.637722419928821,0.0
LLC_ssap,0.014977929191499302,0.000851491554450013,0.0,0.0011409996800693792,10.8,0.0
LLC_ctrl,0.014977929191499302,0.0007156761889966546,3.4382188805264326e-18,0.0009463415521556476,10.8,0.0016197425745266255
DNS_rd,0.006339769857414761,0.0015579283772132796,0.0,0.00535339013562889,2.454014598540145,0.0
DNS_aa,0.00601309762794038,0.0002148863130534106,-2.0727548066098834e-18,0.0015154106356958597,42.199999999999996,0.0
DNS_qr,0.005897376046859535,0.00036354772274956455,-2.053107841649729e-18,0.0007819485503100038,41.79999999999998,0.0
EAPOL_version,0.005419404738905827,0.040752654409598306,0.0,0.04727376311174681,140.67226277372265,0.0
DNS_ancount,0.004650271220105758,0.00015807260164127972,-1.1002300395880786e-17,0.0005128707315333483,13.999999999999996,0.0
DNS_id,0.0018477345908631052,0.0007467581438754181,-5.786492889962257e-15,0.00048661712658736446,1.8547111887781602,-3.081649858296953e-05
