Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
dport,1.9603550194296429,0.04981115839958071,-5.8230669614172e-13,0.046112772416116936,89.72836758034941,-2.7370462188018567e-05
sport_class,1.305015933550819,0.025778225977344433,-3.175344338137849e-16,0.04418579040162375,17.439397987607492,0.10228957382269248
TCP_sport,1.2955477516406742,0.08502804498970937,-6.973346639690367e-13,0.08288807002957406,103.36793843612075,-2.213371794875565e-05
sport,0.8341318561488877,0.14497806900395793,-1.3381768516590511e-12,0.11732244672784312,164.59513010865422,-3.405943290284163e-05
TCP_dport,0.6447732808282471,0.04664872607693426,-4.395609894880922e-13,0.051204711470475436,80.15220968689269,-2.8683140011327266e-05
TCP_window,0.299034170340618,0.05195215294750721,-1.7065038853164136e-14,0.03738104424634651,20.869400645919633,1.9610150788017225e-05
dport_class,0.18334075098524427,0.028145196257672634,-2.3850959399552465e-16,0.033400172897158215,5.3081261040902294,-5.105985173429786e-05
entropy,0.1758512971879041,0.06433823692357202,-7.44100351806316e-17,0.043560000024469955,74.04500790143761,0.0020173996111349816
pck_size,0.16971325000932205,0.03866050461352758,4.382385363022373e-15,0.052362714703251975,194.7393293459865,-0.0005343742600772035
IP_len,0.16582604175441873,0.04387657961477141,4.617377197197214e-15,0.0376524788681434,197.21359478209513,0.0002423723051363769
payload_bytes,0.15911962770719418,0.03667525883104319,5.67944594080354e-15,0.042770347281880276,240.46927966766535,0.000461741948165869
TCP_FIN,0.07522704025381888,0.0009902588725433494,0.0,0.0038432067519288712,37.47096774193548,0.0
IP_proto,0.07041623776435912,0.0024091960894322873,-5.258854417962227e-16,0.006721904721227061,3.7466466698295293,0.0
IP_flags,0.06488157715936436,0.0013515080591319664,-1.0740181375907109e-16,0.002481896604866304,0.0941599360965681,0.0
BOOTP_flags,0.05601985837268857,0.003122037481222154,-3.9371793554064075e-17,0.003775364998570962,25.480000000000008,0.0
ICMP_id,0.043814162230574334,0.0064913502624474985,1.141459112301206e-14,0.00513270702658177,44.06700876582111,5.748590639966884e-05
ICMP_type,0.04380630396138432,0.0015347190425652037,0.0,0.0031646335423102076,55.45100000000002,0.0
ICMP_chksum,0.04181036068931683,0.002344092407501401,5.002825878733934e-15,0.002363848033869008,21.413450281566757,-7.188412779830558e-06
UDP_chksum,0.04149921503713133,0.012348606358130001,-9.1159723597891e-13,0.01019156255306699,8.42655830632969,-1.4855608732807e-06
IP_ttl,0.04003699594997397,0.020020969799153757,-6.1757311958087446e-15,0.029199982309583376,58.0871011157914,-0.00411258114572766
Protocol,0.0358469193715282,0.02306113597716076,-2.6979304792646214e-16,0.026414952703919033,8.797434466785933,-0.011376334400163841
ICMP_seq,0.022257588141047627,0.0012474645614509905,0.0,0.0016115649256578952,6.7846153846153845,0.0
TCP_ack,0.02193201214090877,0.026271752641398853,-4.508251820340833e-10,0.022032019149655857,4.923688552879827,-6.414364403374851e-11
UDP_dport,0.021429700588457952,0.005791095592368643,-1.427457066536272e-13,0.004762965055987266,12.804311856007432,-0.0003786058368928049
UDP_len,0.021429700588457952,0.01939216160337978,-4.993996655162748e-15,0.018181188421867504,0.6769793775503122,0.002709804370509853
UDP_sport,0.021429700588457952,0.03536487306051601,-6.40842187690014e-13,0.027597064811558582,66.04219064398362,1.2737598844363517e-05
IP_DF,0.01726037892399565,0.0011373495189590168,-3.0212649709398975e-17,0.003159910609226549,1.2082242301309332,0.0
TCP_PSH,0.016995275187460197,0.0011067633504588921,-3.4556149222708017e-18,0.00539738400649913,10.652173913043464,0.0
DNS_id,0.015945677995174375,0.010030166907588609,2.4090469416824288e-14,0.00923907975304543,81.3001474128391,1.7115938815813417e-05
TCP_ACK,0.015376415117106981,0.005762014610490895,-7.666035448944905e-18,0.011262986478024409,5.1014532492459335,0.0
DNS_rd,0.014431335264080442,0.0015882385534852315,0.0,0.004946769390755898,13.35164835164835,0.0
BOOTP_op,0.014120232444873114,0.00014057509814911873,0.0,7.584357208854693e-05,4.725263157894739,0.0
TCP_RST,0.0137355554579907,0.0010974638669714197,0.0,0.0017926259237571883,13.735766423357667,0.0
IP_ihl,0.013117221235433156,0.0012645596471826269,-1.9010656856137574e-16,0.00038267204459207696,0.21025221168497465,-0.22832323807027832
TCP_seq,0.012676039036487924,0.06783180742511166,-2.6157320979546056e-10,0.051388774223281204,7.655484637911146,7.01747459282548e-11
TCP_flags,0.011857306039388985,0.006473729720462858,-7.036945992263169e-17,0.009939209062998675,0.14839622641509292,0.005119885896477985
BOOTP_file,0.011578297402704017,0.00036081015415235915,0.0,0.000280954905643703,11.97528089887641,0.0
BOOTP_hlen,0.011578297402704017,0.0002805683764340908,0.0,0.0007131267773225126,11.97528089887641,0.0
BOOTP_htype,0.011578297402704017,0.00016453795718743638,0.0,0.0004097024425239651,11.97528089887641,0.0
BOOTP_options,0.011578297402704017,8.33765109362341e-05,0.0,0.00032514665202007287,11.97528089887641,0.0
BOOTP_sname,0.011578297402704017,0.0002205171039346389,0.0,0.00041218582942572333,11.97528089887641,0.0
BOOTP_xid,0.011578297402704017,0.004860035853526758,-7.071824652611882e-10,0.004920386199714654,0.14045812258569648,-3.6520195951263726e-10
TCP_dataofs,0.009809842317746955,0.03306753350480527,-6.340987878109325e-17,0.04963987068437807,0.8190416810132153,0.15327209102980646
TCP_SYN,0.009728705766265297,0.00587699877883216,0.0,0.006614938371809584,8.048044692737431,0.0
Ether_type,0.009350975294653587,0.0007496707765799517,-1.3735809762917026e-13,0.0008428974703492963,2.2865735314137283,-1.1090809722334175e-05
IP_version,0.008220082516202827,0.0006272029617741111,-1.5062077108421016e-16,0.0005687758858453744,0.2082135523613963,0.0
TCP_chksum,0.00564628398133863,0.02730823977434223,-2.6495710578740213e-13,0.023663984040695103,1.0527769875435795,-1.3280974655874773e-06
DNS_aa,0.00550265985044012,0.0004960837940625459,-8.767632997564583e-18,0.003821780581133811,72.79999999999998,0.0
DNS_qr,0.005289112322496946,0.001244357909327673,-8.59902467130421e-18,0.004452938607351399,71.4,0.0
