Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
dport_class,0.889120994378843,0.031774219132400125,-4.4015296549443575e-16,0.02906463668995105,35.50442359039406,-2.8548411510942287e-06
TCP_dport,0.8825420274843121,0.02541300157593169,-6.646147190456573e-13,0.02346606370616568,134.25751572263135,-5.390841052461628e-06
dport,0.8335448499219356,0.026916557634783685,-8.240635109738573e-13,0.02945972505955574,122.37261530892282,-6.472488013179792e-06
sport,0.46865525637543437,0.07723824630469686,-1.7100636256882786e-13,0.07189476149017333,120.39112822987835,4.990891381169226e-06
TCP_sport,0.35677341943405444,0.05055921950466628,3.6162973997241366e-13,0.05780735283577822,116.077474872134,6.492346004030755e-06
IP_flags,0.1941727533411243,0.004969733175186966,-1.3517711792528427e-16,0.006741655479619128,0.24398795820790267,0.03132433350075609
pck_size,0.18157162301799762,0.05711703318887853,-1.5009305936418577e-14,0.049113141472955625,25.35261342381236,-0.004011676103250529
IP_len,0.14576152905883796,0.04982086899993055,-1.4591180948231066e-14,0.04631127810330609,24.277444324483092,-1.4107699747551241e-05
sport_class,0.12201461175924358,0.015101095358598915,-3.967210595072501e-16,0.015747200446065205,13.644311231981089,-0.0877503351190944
TCP_dataofs,0.11797667991169634,0.013872813009525229,-1.0709000489938218e-16,0.013970551406266546,6.723683173791388,-0.021375726655831973
TCP_PSH,0.0763015623805858,0.004515286985080584,-6.828941212340326e-18,0.004383983832960369,43.064014466546084,0.0
TCP_SYN,0.0619204022444043,0.0028577123387643084,0.0,0.0026421345337434596,34.89032258064516,0.0
Ether_type,0.04653098138339865,0.002572219791341709,-1.8328083887738475e-13,0.0021221272278508386,2.954105554604702,1.6870430330753282e-06
TCP_window,0.046443281841540826,0.1009381082511622,-1.7035271334145367e-13,0.09698275784625147,0.8281725845267404,-3.177492628340599e-06
TCP_flags,0.040950384324789785,0.01070088053238804,-8.088384825613678e-17,0.008010418033034641,0.06395297249334517,0.0003529263787151619
IP_DF,0.03758232051797035,0.005084677822353016,-3.814484420630709e-17,0.0053449552381516574,2.193495340763764,0.5183651155052726
TCP_FIN,0.02684073661606901,0.002436952985458491,0.0,0.003822273816230374,16.58848167539266,0.0
payload_bytes,0.017503268304734747,0.11361391804412588,-1.3184328456144096e-14,0.14089168126300416,29.075312577087516,0.003950132616605664
BOOTP_file,0.013430877306781034,3.295424019581034e-05,0.0,0.00014708997268386196,7.1157894736842096,0.0
BOOTP_sname,0.013430877306781034,4.9516184768758614e-05,0.0,9.9497487815939e-05,7.1157894736842096,0.0
BOOTP_hlen,0.013430877306781034,8.556364686392062e-05,-7.77436564101383e-18,5.1424262402913696e-05,7.1157894736842096,0.0
BOOTP_xid,0.013430877306781034,0.00048815817530472526,-1.736853867980058e-09,0.0002716726285600856,3.123822841682886,-6.224817077468285e-11
BOOTP_htype,0.013430877306781034,5.0066649024282564e-05,0.0,0.00010592473702812676,7.1157894736842096,0.0
BOOTP_options,0.013430877306781034,2.011366279880746e-05,0.0,0.0001456114289170556,7.1157894736842096,0.0
entropy,0.011950659031470603,0.050554080605235995,-2.0538017651305037e-16,0.03906121384416963,16.351083972161927,-0.0017538409988004874
IP_proto,0.009476788852212365,0.0017527768978290162,-6.296405549122909e-16,0.0019989759213001465,0.06527307674593158,-0.02468833047906348
BOOTP_op,0.009253326357053993,7.680467084683409e-05,0.0,6.448067363291499e-05,4.562068965517241,0.0
IP_ihl,0.008246099753438567,0.000800314220931683,-2.37742587987963e-16,0.0011982596530357259,0.19556377079482312,0.0
DNS_qdcount,0.0076960523278560055,0.004549404421635509,-1.9037199639818707e-17,0.005231872969594083,1.0387659289067752,0.0
IP_version,0.007494860541978833,0.000524441249654305,-1.882020984810502e-16,0.0015484642246330971,0.21443051022160708,0.0
TCP_RST,0.006306694298568638,0.0010534896618424531,0.0,0.0013072552928666702,6.053913043478266,0.0
TCP_chksum,0.005081910510871074,0.03706374850576627,-4.0081188456283514e-13,0.03486870544464099,1.5517636091817009,-6.128719440680475e-07
