Variable_Name,Information_Value,Random_Forest,Recursive_Feature_Elimination,Extra_Trees,Chi_Square,L_One
BOOTP_xid,3.180588428502468,0.017366846434928092,3.9409504042627705e-09,0.09665663624006518,300.5089896114789,1.4851134086837961e-09
BOOTP_flags,2.7888194427120228,0.03242505654570552,-5.052614687084615e-09,0.02185879443644112,140.85142857142858,0.0
BOOTP_op,2.784883399818016,0.03002132487513227,0.0,0.030507577890098427,220.27058823529413,0.0
BOOTP_sname,2.6611745789536463,0.021531051002919414,0.0,0.03917831980025867,287.6086956521739,0.0
BOOTP_options,2.6611745789536463,0.02919709885024442,0.0,0.020427635140847267,287.6086956521739,0.0
BOOTP_file,2.6611745789536463,0.001425764708117046,0.0,0.04455035691440392,287.6086956521739,0.0
BOOTP_htype,2.6611745789536463,0.018735746669469266,0.0,0.04262020914399848,287.6086956521739,0.0
BOOTP_hlen,2.6611745789536463,0.028980597895320006,-6.310943431834603e-10,0.04116325746970608,287.6086956521739,0.0
IP_flags,2.3939129091588276,0.0926167730737993,-1.6201942834116783e-08,0.04652444449459627,42.61265716680635,0.0
IP_DF,2.392812679320778,0.08712057505454636,-5.5077918909019185e-09,0.09131724958727226,108.19999999999997,0.0
DHCP_options,2.0374736245307767,0.035699904577093315,0.0,0.010561001829305276,161.53176470588232,0.0
EAPOL_len,1.2538198420423279,0.011260335654603488,1.2884390549762615e-07,0.039634716327042865,140.31863247863257,0.002159322306674585
EAPOL_version,1.2538198420423279,0.012746755743357976,1.2155085424300786e-09,0.023353319257383143,154.88000000000002,0.0
EAPOL_type,1.2538198420423279,0.012955825966590439,3.6465256272902345e-09,0.045550224971539065,154.88000000000002,0.0
Ether_type,1.2504147053236385,0.01174012766892615,1.8804647908392595e-05,0.014834751347902686,56.63381195776868,-2.3557832324123084e-05
IP_ihl,1.2308407871911606,0.006327600728401341,-2.8862517253153048e-08,0.03684036413188938,6.359124087591184,0.0
IP_proto,1.1996620981964756,0.01690572729803463,-9.990247937981477e-08,0.01328894967356681,0.4611326316585163,0.0
sport,0.9418566899130983,0.04674598284962418,-0.00010376049632942912,0.009472043539105015,39.32800294948112,-9.546062547428021e-05
sport_class,0.9418566899130983,0.11113173284933661,-6.133799066894642e-08,0.060260906812705455,57.910323240066454,0.0
IP_id,0.9402536996655523,0.0076135378225453566,-3.302882953863275e-05,0.010078697622633146,16.89988463904065,-1.6730385638376312e-06
IP_version,0.8858972937518631,0.0009480335928229833,-2.321156466394296e-08,0.013381351424698736,9.074846625766863,0.0
dport_class,0.8518987029660198,0.06507252214163325,-4.1957029819467725e-08,0.013010906071542854,44.364070006863415,0.0
dport,0.8218731159056191,0.06652777411117405,-2.155864973300715e-05,0.006600349086086428,24.17946434602538,-0.0003687821666669588
TCP_options,0.798588938709325,0.0008116169107760591,0.0,0.02891372927630304,80.4,0.0
TCP_dataofs,0.798588938709325,0.004217841576971255,0.0,0.009001008368587905,58.959999999999894,0.0
IP_tos,0.7262122259947272,0.002614648809134166,-7.793809167457313e-08,0.009143529704721418,98.07507817385866,-0.008727791621555993
TCP_ACK,0.5880070430938069,0.0027799280957157223,0.0,0.004795759147052665,72.0,0.0
