Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
0 empty,0,1,DT,0.683146174343358,0.668969115308972,0.712306303575758,0.668969115308972,0.680882799520752,0.652514702057103,0.492712497711182,0.009973764419556,0
0 empty,0,2,DT,0.686890316440638,0.668011268768359,0.72194240758196,0.668011268768359,0.686237075194928,0.656623678161006,0.480021715164185,0.015625476837158,0
0 empty,0,3,DT,0.687366167023555,0.678705023485101,0.718831964079911,0.678705023485101,0.689992671151867,0.657345697544882,0.488740682601929,0.00201678276062,0
0 empty,0,4,DT,0.679609802522008,0.670894572813836,0.704071800083903,0.670894572813836,0.678447170178196,0.648695859741995,0.460198402404785,0.002021074295044,0
0 empty,0,5,DT,0.682417320961218,0.675695439022223,0.711301537749559,0.675695439022223,0.685871041997331,0.65199681403673,0.498318910598755,0.0,0
0 empty,1,1,DT,0.678816140083746,0.680577538974948,0.710444287535766,0.680577538974948,0.688624111430751,0.648301310054191,0.484096527099609,0.010118961334229,0
0 empty,1,2,DT,0.682655246252677,0.669883711722907,0.715085320630808,0.669883711722907,0.682799761810633,0.652234901306414,0.505461931228638,0.010112285614014,0
0 empty,1,3,DT,0.688175113014513,0.674139518480422,0.720202255479946,0.674139518480422,0.688449637152467,0.657570114271764,0.452142477035522,0.010064363479614,0
0 empty,1,4,DT,0.685367594575303,0.671197157220836,0.716430211170117,0.671197157220836,0.685885959044613,0.655240970595786,0.479273080825806,0.015626668930054,0
0 empty,1,5,DT,0.684844158934095,0.6722714326877,0.719549465196058,0.6722714326877,0.685381131674365,0.654326022167094,0.454104661941528,0.015626668930054,0
