Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
dport,0,1,DT,0.71802436239056,0.719389173604869,0.750877070072043,0.719389173604869,0.730331089103651,0.691291785768225,0.515950679779053,0.008028745651245,0
dport,0,2,DT,0.71444206519153,0.717806979845518,0.738656608705398,0.717806979845518,0.722871374322524,0.688146365148132,0.544366359710693,0.011967420578003,0
dport,0,3,DT,0.719961931953367,0.727439413065032,0.75823467860732,0.727439413065032,0.735057466939521,0.693630692804788,0.553532123565674,0.015625715255737,0
dport,0,4,DT,0.721199143468951,0.724597551872164,0.750323501730448,0.724597551872164,0.7328291586755,0.694757804555922,0.519049406051636,0.010117530822754,0
dport,0,5,DT,0.713347608850821,0.708057950058824,0.744370348379249,0.708057950058824,0.719261695631698,0.685832276868347,0.555748701095581,0.0,0
dport,1,1,DT,0.717548534449943,0.719090129158121,0.746032422330261,0.719090129158121,0.727669945178651,0.691136016167382,0.511612415313721,0.008049011230469,0
dport,1,2,DT,0.715155841065905,0.706586926592014,0.742701442732672,0.706586926592014,0.719257691930508,0.687968207529736,0.535587549209595,0.010095596313477,0
dport,1,3,DT,0.721674994051868,0.734925245141789,0.756291213308926,0.734925245141789,0.738861089521405,0.695425672871858,0.531205892562866,0.009977102279663,0
dport,1,4,DT,0.719105400904116,0.720265298119678,0.735879966732783,0.720265298119678,0.723716581761772,0.692760629305277,0.569410562515259,0.0,0
dport,1,5,DT,0.721437068760409,0.724062954206236,0.766262222207042,0.724062954206236,0.738883188873287,0.695033092525318,0.579355955123901,0.0,0
