Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
70__35,0,1,DT,0.70451326598055,0.701715011155076,0.761645998615178,0.701715011155076,0.72173843188303,0.675422377497102,0.198457956314087,0.006990194320679,0
70__35,1,2,DT,0.704466056085356,0.701708795422771,0.761727574160917,0.701708795422771,0.721764962783114,0.675369285489617,0.195478200912476,0.006979703903198,0
70__35,2,3,DT,0.704418846190162,0.701664586943822,0.76158914899279,0.701664586943822,0.72170939047304,0.675318126255219,0.198509931564331,0.006981134414673,0
70__35,3,4,DT,0.704466056085356,0.701658407850973,0.761604920736032,0.701658407850973,0.721698470964722,0.675368018631641,0.19547963142395,0.006987571716309,0
70__35,4,5,DT,0.704230006609385,0.701283058373709,0.76115022852483,0.701283058373709,0.721222196181423,0.675112017671447,0.205448627471924,0.006982326507568,0
70__35,5,6,DT,0.704466056085356,0.701602277434336,0.761628586462038,0.701602277434336,0.72164022914367,0.675365480912113,0.197472810745239,0.006980180740356,0
70__35,6,7,DT,0.704418846190162,0.701709310784916,0.761630610066838,0.701709310784916,0.721746343861032,0.675319169938557,0.19547700881958,0.006981134414673,0
70__35,7,8,DT,0.704324426399774,0.701580932225365,0.76154718929681,0.701580932225365,0.72162443802348,0.675213503336809,0.201500654220581,0.006983041763306,0
70__35,8,9,DT,0.70451326598055,0.701699726176285,0.761651059461891,0.701699726176285,0.721752719733977,0.67542182046016,0.197469234466553,0.006988525390625,0
70__35,9,10,DT,0.703805117552639,0.701033541727055,0.76096296701859,0.701033541727055,0.7210038495487,0.674644504161561,0.195488452911377,0.006978034973145,0
