Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
75__33,0,1,DT,0.704182796714191,0.701524580458708,0.761403880757893,0.701524580458708,0.7215661621007,0.675060565764887,0.203448057174683,0.006988048553467,0
75__33,1,2,DT,0.704796525351714,0.701855044717954,0.761883402721707,0.701855044717954,0.721911679099864,0.675731976706199,0.198461055755615,0.006993055343628,0
75__33,2,3,DT,0.70451326598055,0.701700173008858,0.761709083456258,0.701700173008858,0.72175040420488,0.67542016443605,0.201461315155029,0.006980895996094,0
75__33,3,4,DT,0.704371636294968,0.701616920337114,0.761594116083754,0.701616920337114,0.721660093037724,0.675264765046758,0.199097871780396,0.0,0
75__33,4,5,DT,0.704324426399774,0.701597425430751,0.761503344823623,0.701597425430751,0.721624485109877,0.675214886088783,0.200559377670288,0.006551504135132,0
75__33,5,6,DT,0.704230006609385,0.701222028759604,0.761101223038604,0.701222028759604,0.721166763660339,0.675110637666705,0.20089054107666,0.006980895996094,0
75__33,6,7,DT,0.704182796714191,0.701528763668185,0.761425603680604,0.701528763668185,0.721566005759028,0.675058580151371,0.194411516189575,0.008135557174683,0
75__33,7,8,DT,0.704418846190162,0.701649160148153,0.761573678406546,0.701649160148153,0.721679661397839,0.675318195410378,0.20033597946167,0.0,0
75__33,8,9,DT,0.704560475875744,0.701738502707842,0.761749305192242,0.701738502707842,0.721788694950436,0.675473704512311,0.201480865478516,0.0,0
75__33,9,10,DT,0.704371636294968,0.701573317471858,0.761572590265284,0.701573317471858,0.721628591926795,0.675263346722446,0.194015026092529,0.006547451019287,0
