Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
2__38,0,1,DT,0.704182796714191,0.701459882990877,0.76137158669191,0.701459882990877,0.721477633767839,0.675060416208304,0.204452753067017,0.006981372833252,0
2__38,1,2,DT,0.703805117552639,0.701013771652676,0.760904349354726,0.701013771652676,0.720955116830152,0.674644247677117,0.224398136138916,0.006981372833252,0
2__38,2,3,DT,0.704182796714191,0.701482481145757,0.761421437559282,0.701482481145757,0.721516234470763,0.675059632625019,0.255316019058228,0.006981372833252,0
2__38,3,4,DT,0.704324426399774,0.701596705093512,0.761527232141134,0.701596705093512,0.721621059743126,0.675216210784346,0.215423822402954,0.006980895996094,0
2__38,4,5,DT,0.704182796714191,0.701511444009471,0.761433778498876,0.701511444009471,0.721532129523026,0.675059302484737,0.209439754486084,0.006982088088989,0
2__38,5,6,DT,0.704182796714191,0.701209328558933,0.761179099907212,0.701209328558933,0.721153029011726,0.675058402749623,0.201460599899292,0.006980895996094,0
2__38,6,7,DT,0.704182796714191,0.701478632084953,0.761389359034229,0.701478632084953,0.721502863823255,0.675061447986825,0.20345401763916,0.006980657577515,0
2__38,7,8,DT,0.703993957133415,0.701109087994781,0.761001021643871,0.701109087994781,0.721047891638137,0.674852876045212,0.207444906234741,0.006980657577515,0
2__38,8,9,DT,0.704324426399774,0.7016129487417,0.761577181278817,0.7016129487417,0.72165602853316,0.675216730004809,0.202458143234253,0.006981611251831,0
2__38,9,10,DT,0.704088376923803,0.701477015579201,0.761400558782676,0.701477015579201,0.721506498214392,0.674957959156662,0.202458143234253,0.006981134414673,0
