Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
71__36,0,1,DT,0.704796525351714,0.70185166479891,0.761800075231815,0.70185166479891,0.721896999394986,0.675732049742805,0.197466850280762,0.006991624832153,0
71__36,1,2,DT,0.704560475875744,0.701731061988482,0.76166075885523,0.701731061988482,0.721761556082451,0.675472716143654,0.201470375061035,0.006978034973145,0
71__36,2,3,DT,0.704277216504579,0.701578736749305,0.761517242820321,0.701578736749305,0.721615109162326,0.67516132248103,0.199468374252319,0.006979942321777,0
71__36,3,4,DT,0.704418846190162,0.701657628382556,0.761600671215642,0.701657628382556,0.721703759335704,0.675315853657247,0.203494310379028,0.012966394424438,0
71__36,4,5,DT,0.704324426399774,0.701608215910465,0.761532314016968,0.701608215910465,0.721646541155682,0.675215686791415,0.213388919830322,0.007974863052368,0
71__36,5,6,DT,0.704654895666132,0.701768552343226,0.761733937035238,0.701768552343226,0.721810523218826,0.675576503601161,0.247336864471436,0.00698184967041,0
71__36,6,7,DT,0.704560475875744,0.701759483893103,0.761727444734578,0.701759483893103,0.721811371980006,0.675474668245407,0.218414306640625,0.006985902786255,0
71__36,7,8,DT,0.704277216504579,0.701614404538359,0.761530103691554,0.701614404538359,0.721650696776676,0.67516335200746,0.203490972518921,0.007943153381348,0
71__36,8,9,DT,0.704466056085356,0.70167854001593,0.761614345485413,0.70167854001593,0.721710271921044,0.675368596428193,0.20046329498291,0.00698184967041,0
71__36,9,10,DT,0.704418846190162,0.701356466434582,0.761263266182748,0.701356466434582,0.72129744842219,0.675316208976342,0.198468446731567,0.006980895996094,0
