Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
24__38,0,1,DT,0.704371636294968,0.701388056188553,0.76130341416788,0.701388056188553,0.721321542909419,0.675267382236002,0.197431564331055,0.006981372833252,0
24__38,1,2,DT,0.704560475875744,0.701748429205998,0.761770948422362,0.701748429205998,0.721797683321686,0.67547373311453,0.201461553573608,0.006941080093384,0
24__38,2,3,DT,0.704560475875744,0.701519064440765,0.761419838570612,0.701519064440765,0.721476170653819,0.6754754595669,0.201467275619507,0.006942749023438,0
24__38,3,4,DT,0.703946747238221,0.701484977529176,0.761352207806233,0.701484977529176,0.721528832260156,0.67480454376115,0.201500654220581,0.006982564926147,0
24__38,4,5,DT,0.704466056085356,0.701749133612151,0.76168876339762,0.701749133612151,0.7217837557684,0.675372981097861,0.199502468109131,0.006988286972046,0
24__38,5,6,DT,0.704607685770938,0.701529104176256,0.761462630452558,0.701529104176256,0.721476120219,0.675525923783697,0.197481870651245,0.007978439331055,0
24__38,6,7,DT,0.704418846190162,0.701436648015183,0.761355516442084,0.701436648015183,0.721382410946853,0.675319582481757,0.202459335327148,0.00698184967041,0
24__38,7,8,DT,0.704654895666132,0.701521166875386,0.761457555055387,0.701521166875386,0.721464173099215,0.675577611585499,0.197468042373657,0.006985425949097,0
24__38,8,9,DT,0.704796525351714,0.701856639580034,0.76188134599978,0.701856639580034,0.721902228569384,0.675732033865285,0.19547700881958,0.00698184967041,0
24__38,9,10,DT,0.704182796714191,0.70123775976083,0.761127775755488,0.70123775976083,0.721170765634534,0.675061136942486,0.211976289749146,0.006984233856201,0
