Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
18__38,0,1,DT,0.704418846190162,0.701645112481648,0.761563332364723,0.701645112481648,0.721690715192613,0.67531767396386,0.190019130706787,0.015620231628418,0
18__38,1,2,DT,0.704371636294968,0.701610312554166,0.761504872508614,0.701610312554166,0.721632864540985,0.675267569062904,0.212292671203613,0.0,0
18__38,2,3,DT,0.704324426399774,0.701340379138856,0.761243190542113,0.701340379138856,0.721307656965908,0.675215207324474,0.19947624206543,0.010107040405273,0
18__38,3,4,DT,0.704088376923803,0.701529107812692,0.761419510523386,0.701529107812692,0.721568683179756,0.674957673477903,0.202044725418091,0.00806999206543,0
18__38,4,5,DT,0.704324426399774,0.701613816033006,0.76157370976065,0.701613816033006,0.721657684428594,0.675214864620038,0.216174364089966,0.015622615814209,0
18__38,5,6,DT,0.704371636294968,0.701357811475078,0.761255507300584,0.701357811475078,0.721305821061617,0.675265198332824,0.224599361419678,0.002063512802124,0
18__38,6,7,DT,0.704324426399774,0.701604136362553,0.761524982233862,0.701604136362553,0.721638483687502,0.675214086972488,0.211485624313354,0.007977962493896,0
18__38,7,8,DT,0.704560475875744,0.701727406124326,0.761712575933149,0.701727406124326,0.721770788495374,0.675472318887674,0.21232795715332,0.007980585098267,0
18__38,8,9,DT,0.704560475875744,0.701689604954546,0.761700982665425,0.701689604954546,0.721752816046774,0.675471644344792,0.19870138168335,0.0,0
18__38,9,10,DT,0.704466056085356,0.701666634956182,0.761658608584833,0.701666634956182,0.721722009915692,0.675368152947666,0.224239587783813,0.0,0
