Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
43__36,0,1,DT,0.666792559720517,0.600479072984305,0.66183689633408,0.600479072984305,0.612436400224184,0.633692642283621,0.132644176483154,0.006981611251831,0
43__36,1,2,DT,0.6669341894061,0.600508320447088,0.66188395102404,0.600508320447088,0.612468259730136,0.633845902645047,0.140625476837158,0.005983352661133,0
43__36,2,3,DT,0.666839769615712,0.600509258018565,0.66186590780801,0.600509258018565,0.612469633121019,0.633744562520881,0.138629198074341,0.00598669052124,0
43__36,3,4,DT,0.666792559720517,0.600479072984305,0.66183689633408,0.600479072984305,0.612436400224184,0.633692642283621,0.167551517486572,0.006983757019043,0
43__36,4,5,DT,0.666792559720517,0.600479072984305,0.66183689633408,0.600479072984305,0.612436400224184,0.633692642283621,0.142613887786865,0.006945610046387,0
43__36,5,6,DT,0.666839769615712,0.600509258018565,0.66186590780801,0.600509258018565,0.612469633121019,0.633744562520881,0.138630151748657,0.006981372833252,0
43__36,6,7,DT,0.666792559720517,0.600479072984305,0.66183689633408,0.600479072984305,0.612436400224184,0.633692642283621,0.143582820892334,0.008976221084595,0
43__36,7,8,DT,0.666839769615712,0.600488822138566,0.661852569673793,0.600488822138566,0.612447019097864,0.633743728843952,0.135675191879272,0.006987571716309,0
43__36,8,9,DT,0.666792559720517,0.600479072984305,0.66183689633408,0.600479072984305,0.612436400224184,0.633692642283621,0.136644601821899,0.005981922149658,0
43__36,9,10,DT,0.666839769615712,0.600488822138566,0.661852569673793,0.600488822138566,0.612447019097864,0.633743728843952,0.136636018753052,0.006979465484619,0
