Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
15__36,0,1,DT,0.704182796714191,0.701559119769356,0.761463334982758,0.701559119769356,0.721576227835868,0.675061728005771,0.192296266555786,0.01011848449707,0
15__36,1,2,DT,0.704230006609385,0.701560426769147,0.76151097530655,0.701560426769147,0.721595527899917,0.675112342189592,0.200270891189575,0.008068323135376,0
15__36,2,3,DT,0.704182796714191,0.701544587726941,0.761500438026893,0.701544587726941,0.721576376490163,0.675059906282961,0.192161560058594,0.008066415786743,0
15__36,3,4,DT,0.703993957133415,0.701483021611402,0.761373466972619,0.701483021611402,0.721517881900699,0.674857180081754,0.190629482269287,0.010122776031494,0
15__36,4,5,DT,0.703946747238221,0.701341803586277,0.761307793917616,0.701341803586277,0.721371409637553,0.674799262930712,0.200455188751221,0.002056360244751,0
15__36,5,6,DT,0.704230006609385,0.701554720206938,0.76147140154019,0.701554720206938,0.721566257487259,0.675110560513356,0.210450172424316,0.0,0
15__36,6,7,DT,0.704277216504579,0.701583789687456,0.761575508374439,0.701583789687456,0.721638956072918,0.675164350855983,0.196264028549194,0.008067846298218,0
15__36,7,8,DT,0.704324426399774,0.701335828573134,0.761260941064579,0.701335828573134,0.721293271485695,0.675216001664456,0.197169303894043,0.007062673568726,0
15__36,8,9,DT,0.704277216504579,0.701593452966035,0.761505501951908,0.701593452966035,0.721620798077287,0.675163872109288,0.186948299407959,0.010143995285034,0
15__36,9,10,DT,0.704418846190162,0.701691994093436,0.76161379935478,0.701691994093436,0.721727141626926,0.675320590386362,0.194012641906738,0.01008939743042,0
