Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
22__37,0,1,DT,0.704560475875744,0.701764288146436,0.761696217212646,0.701764288146436,0.721801859399004,0.675475328474751,0.201934576034546,0.010120153427124,0
22__37,1,2,DT,0.704230006609385,0.70128508558529,0.761145015344166,0.70128508558529,0.721226969215298,0.675113555945337,0.216219663619995,0.002055406570435,0
22__37,2,3,DT,0.704371636294968,0.701618333380601,0.761570931298684,0.701618333380601,0.721634333437316,0.67526523967382,0.190823078155518,0.0,0
22__37,3,4,DT,0.704371636294968,0.701656761819534,0.761573398563639,0.701656761819534,0.721669153284536,0.675267017326667,0.184913873672485,0.015621185302734,0
22__37,4,5,DT,0.704135586818997,0.701297016130405,0.761160913149888,0.701297016130405,0.721242527369188,0.675010007486216,0.200760126113892,0.0,0
22__37,5,6,DT,0.704277216504579,0.70154000981388,0.761462452576533,0.70154000981388,0.72156964267342,0.675164483664201,0.204003095626831,0.0,0
22__37,6,7,DT,0.704371636294968,0.701654630998075,0.76168820351077,0.701654630998075,0.721708834022094,0.675266613460913,0.205004215240478,0.006977796554565,0
22__37,7,8,DT,0.704324426399774,0.7015860425825,0.761574008766587,0.7015860425825,0.721630729948291,0.675214682533165,0.19340181350708,0.010128498077393,0
22__37,8,9,DT,0.704371636294968,0.701645160474828,0.761612878480722,0.701645160474828,0.72168541236346,0.675266817778949,0.201531648635864,0.006981134414673,0
22__37,9,10,DT,0.704230006609385,0.701566305549112,0.761455939530932,0.701566305549112,0.721580735737275,0.6751132457465,0.194302320480347,0.0,0
