Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
72__31,0,1,DT,0.704277216504579,0.701296679652865,0.761225757339112,0.701296679652865,0.72124171249679,0.67516178214872,0.193451881408691,0.006982088088989,0
72__31,1,2,DT,0.704560475875744,0.701696666271956,0.761681361694238,0.701696666271956,0.721750728674317,0.675471137442642,0.198468923568726,0.006981134414673,0
72__31,2,3,DT,0.704702105561326,0.701821702789808,0.76180096283499,0.701821702789808,0.721857249992083,0.675627402265341,0.194438934326172,0.006981372833252,0
72__31,3,4,DT,0.704371636294968,0.701674875590228,0.76158815387952,0.701674875590228,0.721713697989537,0.675268316368362,0.195436000823975,0.006981372833252,0
72__31,4,5,DT,0.704324426399774,0.701627253895774,0.761582252365592,0.701627253895774,0.721691087213764,0.675213325224141,0.188497543334961,0.006980895996094,0
72__31,5,6,DT,0.704654895666132,0.70152006508846,0.761528667402761,0.70152006508846,0.721484762565448,0.675575579083706,0.194479465484619,0.00598406791687,0
72__31,6,7,DT,0.704277216504579,0.701577727161163,0.761527885312011,0.701577727161163,0.721609327903306,0.675162862919358,0.194512367248535,0.005985021591187,0
72__31,7,8,DT,0.704277216504579,0.701593664943318,0.761569073815153,0.701593664943318,0.721645147766207,0.675162991752464,0.194477796554565,0.006981372833252,0
72__31,8,9,DT,0.704607685770938,0.701726563983048,0.761688043247368,0.701726563983048,0.721774074467747,0.675524555860013,0.189493417739868,0.006981611251831,0
72__31,9,10,DT,0.70451326598055,0.701720318307627,0.761760397313502,0.701720318307627,0.721796754710033,0.675420057954075,0.194479703903198,0.006981134414673,0
