Dataset,T,CV,ML algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,Al-Time
19__37,0,1,DT,0.704277216504579,0.701653153904872,0.761581013845107,0.701653153904872,0.721707680063758,0.675166284119392,0.232651233673096,0.01562237739563,0
19__37,1,2,DT,0.70451326598055,0.701494167386031,0.761433391781685,0.701494167386031,0.721442768636601,0.675424453058714,0.233306646347046,0.007977962493896,0
19__37,2,3,DT,0.704560475875744,0.701824118676282,0.761805895928792,0.701824118676282,0.721875933835596,0.675474307541357,0.18755316734314,0.0,0
19__37,3,4,DT,0.704182796714191,0.701549140220398,0.761458120465895,0.701549140220398,0.721581083839798,0.67506143446317,0.210358142852783,0.002023935317993,0
19__37,4,5,DT,0.704560475875744,0.701721688388792,0.761757859338713,0.701721688388792,0.721778274643168,0.675472931455988,0.200428485870361,0.0,0
19__37,5,6,DT,0.704230006609385,0.701278643588731,0.761250577996352,0.701278643588731,0.721233912118373,0.675109374574279,0.183301210403442,0.01562237739563,0
19__37,6,7,DT,0.704607685770938,0.70181429924185,0.761817943851652,0.70181429924185,0.72186967396069,0.6755261636855,0.203240633010864,0.010133028030396,0
19__37,7,8,DT,0.704607685770938,0.701818530569957,0.761773166386396,0.701818530569957,0.721854301224826,0.675527532389996,0.220589399337769,0.010031700134277,0
19__37,8,9,DT,0.704230006609385,0.701599436711245,0.761548958820405,0.701599436711245,0.721646500156542,0.675112893391719,0.193253993988037,0.01013445854187,0
19__37,9,10,DT,0.704418846190162,0.701636335566991,0.761691356396898,0.701636335566991,0.721684266525415,0.67531656270487,0.195789575576782,0.0,0
